Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,configuration,scenario,child_scenario
cVar,39307433223.2,4.9451423108864254e8,1.5412599306145303e9,1.4171059308204463e9,4.99010307929031e9,8.007900565876999e8,9.75529963256542e8,9.79416159151987e8,2.717920685317905e9,1.0618997682873278e9,6.304573190069557e8,5.2350695307034075e8,-4.165676420513119e7,1.639122354094116e9,7.14145899022535e8,4.600236918091187e9,3.981122023772963e9,-1.6060358207516614e7,4.3299668038327163e8,-3.775858213754774e7,-4.0683829795827377e8,3.051263726998101e9,1.4865390189760847e9,4.214763587376059e9,8.975567348159748e8,2.8762601797241e9,-2.167639740778898e8,2035,GenX,0.2,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,2665389126.9,9736.360384424104,9922.988836299905,1.8512428201666355e7,1.68869892271669e7,1.3760930590210302e9,10508.284292772973,3.735317188221726e7,10335.153183787676,3.654592058800018e8,2.5019527501133588e8,5.035054896335195e8,9069.85726820594,1.655902067689436e7,42753.50151698035,4.256688921692623e7,1.7345383456418067e7,9398.56091288748,9771.086229783068,9288.85487153959,10277.897913926856,6.01123654781997e6,10928.093766863281,11133.495396767938,9213.80760769681,1.472968749207453e7,8952.719828000294,2035,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,1626103691.7,3.0091215523252584e7,4.845154062787175e7,7.004821070273961e7,7.514572088657448e7,7.010347845139489e7,8.469614838320774e7,3.677529762916806e7,7.570168023826085e7,1.4290036355868712e8,1.5271459792686272e7,1.9447591387437515e7,3.337937598716217e7,6.393826157439741e7,3.156714361807129e7,5.425098052297603e7,5.9782661539423965e7,4.957839251133396e7,4.301025897665003e7,3.1031733644790113e7,6.998244817903653e7,4.660156128112598e7,4.871148701031591e7,4.291286304707892e7,5.575697282406608e7,3.052432227270809e8,2.1723621088357456e7,2035,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,2841434160.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,1603.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,140502403456.8,5.107061822079999e9,2.85956159208e9,3.8977600613200006e9,5.66240109236e9,8.140247070280001e9,6.59214298643e9,3.372301134620001e9,3.236211630780001e9,7.855874162470001e9,6.281250779490001e9,4.2603952104e8,8.500870407769999e9,2.6775815842499995e9,3.8288589321299996e9,8.82161081196e9,8.99508336813e9,5.263918754030001e9,2.64038572755e9,2.6020337270499997e9,6.97668377869e9,7.959340663669999e9,7.02081769586e9,6.2698539142699995e9,3.7953335803499994e9,9.12722835284e9,2.59195030527e9,2040,GenX,0.7,20-week-myopic-current-policy,20-week,current_policies,none
cVar,31976861740.3,1.106618665534528e8,1.4342959636171052e9,2.35673008986258e9,5.139790895817189e9,1.2230191324506476e9,5.0654502156030136e8,9.171274201559706e8,2.833408685659473e9,7.771110665782609e8,1.0201755659656833e8,6.867720446834655e8,-4.088459166603633e8,1.4136992384645705e9,5.421270345362141e8,4.529618852661052e9,3.4675827070364223e9,-1.2374622786029332e9,7.401880654886702e7,-1.915651231329447e8,-1.318274396246687e9,2.3477127376632004e9,9.865148676681479e8,3.3316804100295653e9,7.778574138600477e8,2.0639443300949452e9,-4.892266871650627e8,2040,GenX,0.2,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,7406856674.2,2.0233031656266078e8,1.2575674913640887e7,2.1004975400255886e8,3.5898488519063115e8,1.350866904000952e9,1.1208818087082045e8,7.270329478669873e7,18576.561382401895,8.022029680468969e8,1.7296363263868804e9,1.0232757375403905e9,18245.323393664858,2.7258030219932094e7,9.936026327563646e7,3.086552709309916e8,2.2587139566721207e8,7.775203594557098e7,18857.491206136347,18606.479952162343,18650.48601287668,1.6365278187571403e8,5.9293738633357145e7,3.2997995442591246e7,3.356984621404572e7,5.036194675661709e8,18869.77681794794,2040,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,2661085962.6,7.718164848932603e7,1.054196093742177e8,1.3501768363488713e8,2.007228520544956e8,8.069735983474298e7,1.143422543078326e8,4.409974018686805e7,1.377433749862838e8,1.5897868127125666e8,3.726090577781794e7,2.1234094858386457e7,3.2929713897849943e7,7.211093963976455e7,3.972434563411479e7,7.353907962804557e7,9.385106976942691e7,5.615250417590496e7,4.517129830573079e7,3.6130371227761135e7,8.288502753803235e7,1.5973272781535634e8,9.5475802055578e7,1.5428637220871916e8,1.3175814856972668e8,4.4707168643367064e8,2.7568670957978282e7,2040,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,5014062130.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,261417.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,153411478444.8,5.585059869059999e9,3.5781123245600004e9,4.789145766690001e9,6.43233426451e9,8.745023391079998e9,7.619639755679999e9,3.567536767770001e9,3.4470793669100003e9,8.959165789140003e9,7.019486806889998e9,7.689296144e8,9.108820477539999e9,2.6633191426300006e9,3.8378206433900003e9,9.90853116705e9,9.900625563079998e9,5.251915147179998e9,2.50901702562e9,2.6361731076e9,6.727824656379999e9,8.64042007284e9,7.66465696732e9,6.93528010637e9,4.1930847506499987e9,1.046650490659e10,2.455970993899999e9,2045,GenX,0.6,20-week-myopic-current-policy,20-week,current_policies,none
cVar,71064897748.5,2.1671240071928535e9,2.3823049364087873e9,4.2302810188154516e9,6.785933257514029e9,1.7760487254719925e9,3.27638460564492e9,1.760357565157404e9,3.6754680421902604e9,3.6997675432799964e9,2.432054957371858e9,8.993693940800993e8,6.162351650909444e8,1.557968434410297e9,7.71725487604514e8,5.231943393960666e9,6.258605727197123e9,6.028852976263429e8,6.242966277189903e8,5.2773583465520895e8,9.535877710404963e8,3.789971830171917e9,3.3101771180914793e9,5.226362376907219e9,2.263597729080145e9,5.970204694740784e9,2.745062070488312e8,2045,GenX,0.3,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,8996449709.8,2.0516907932280686e8,4.916219069524353e7,1.970206048720695e8,5.554543407121416e8,1.4476391070782146e9,1.638217106681783e8,1.3046120219312936e8,7.327526653805833e7,7.605305409431454e8,1.2330233945183504e9,1.2219686154718428e9,4.947926694868961e6,1.3125233468861805e8,3.4998401583897847e8,3.015131760549048e8,3.2112621384694034e8,1.9276088077612102e8,1.6320301808806014e8,5.0755560928931035e7,5.194077098491474e7,1.9597155513992566e8,2.265222093995735e8,8.066756898516184e7,9.509049581205624e7,7.931771494381584e8,10780.096591882382,2045,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,2213263645.9,5.6553765517391056e7,8.170264999818411e7,8.211021942249556e7,1.2891334583689423e8,1.298597590736237e8,8.293032897067437e7,3.67760017349196e7,1.0561716269416824e8,1.0491774258467722e8,3.656732858104361e7,1.9311658645331256e7,4.237194048221853e7,6.1161898676920794e7,4.3445805474350445e7,9.250727619953464e7,6.790569658901353e7,5.385240516294859e7,3.844825605811175e7,3.7137029985071644e7,7.16391824375446e7,1.2526745886369437e8,7.786113112824894e7,1.399629810249359e8,1.1202358881832884e8,3.6568662695783246e8,1.873240502433485e7,2045,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,5403179522.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,114224860.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,165489920334.3,6.009687750620001e9,4.2661817926899996e9,5.87037343543e9,7.06620477311e9,9.63168909369e9,8.237065618050001e9,3.787447506080001e9,3.93828658083e9,9.41559129948e9,8.247126335890001e9,8.779704768200002e8,9.442633371419998e9,2.4728021295099998e9,3.8534854843600006e9,1.0621041290659998e10,1.0486582465850002e10,5.637454852419999e9,2.52177900462e9,2.6832266296899996e9,6.65607328122e9,9.269642617939999e9,8.05492492592e9,7.56232569791e9,5.175149042299996e9,1.1155236461510002e10,2.549938416250001e9,2050,GenX,0.6,20-week-myopic-current-policy,20-week,current_policies,none
cVar,77391216156.1,2.493862087455344e9,2.658358318512802e9,4.689588305467535e9,7.280203848408368e9,1.5962209270297348e9,3.993248609812051e9,1.8344220116638157e9,4.0445999537805095e9,4.440599202158748e9,3.0277063065596995e9,9.888668845369796e8,4.925855514042475e8,1.4098612617470496e9,6.98018302262407e8,5.506145075291839e9,6.531277597052891e9,7.355553826093725e8,6.857969636790127e8,6.151580294403142e8,8.107428936938589e8,4.1865775543978624e9,3.554903116392596e9,5.5925721469411125e9,2.2377596761663685e9,7.0362433633995075e9,2.5034278626445577e8,2050,GenX,0.3,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,9870033821.6,1.755509620050379e8,7.927238434576653e7,2.632237193452445e8,5.724917061033485e8,1.2208519277547126e9,1.5697388404207063e8,2.9810893144541985e8,1.0494012827005707e8,5.732995157733229e8,1.153360716746498e9,1.100823621239234e9,1.2135482749149313e7,3.6396366265166825e8,5.027036000480071e8,2.018263504979535e8,3.1312648577356374e8,2.12236130423699e8,1.8830726798366296e8,4.031703285869567e7,7.850300582454413e7,2.143847582600027e8,3.74882491035255e8,1.80731233371994e8,1.662013837475655e8,1.3215380996405733e9,279339.68485411245,2050,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,1912089159.5,6.792651438705815e7,9.389165158390884e7,7.847872381736559e7,1.2366604051185331e8,1.2789524002208048e8,5.222153158555724e7,2.4521063497739453e7,8.082982253908929e7,6.208000280627712e7,4.179466685068926e7,1.806635658049324e7,3.933521694830943e7,4.707845162680461e7,3.8206328921397045e7,8.453021809207769e7,6.413256422073428e7,6.395063167431461e7,3.602852898159902e7,3.462892793440682e7,5.902995773647688e7,7.748873096576989e7,6.097347950444668e7,1.0602803285977353e8,1.3267059171576466e8,2.8119804289450896e8,1.543784127281303e7,2050,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,5824193999.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,2545501808168.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.7,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,102014065702.8,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,74561738207.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,34622070461.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,393201413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cVar,1065168322289.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.3,20-week-myopic-current-policy,20-week,current_policies,none
cFix,66609601514.4,2.4229542616300006e9,9.060959047e8,8.363681415500001e8,1.7452409119999998e9,2.84994659045e9,3.1591411336599994e9,1.0730105525500001e9,2.225654202e9,3.01196738194e9,2.3933685503799996e9,1.0428119039999999e8,4.922378089250001e9,2.4908107418999996e9,1.86587028109e9,4.599259905809999e9,4.900749889999998e9,1.9360463722700002e9,1.2601890586399999e9,1.65182988498e9,2.3805111046499996e9,4.1821151557799993e9,3.5870866432799993e9,3.0849679161e9,1.72674423243e9,6.2129966698e9,1.0800167472e9,2027,Switch,0.6,20-week-myopic-current-policy,20-week,current_policies,none
cVar,49431288083.8,6.520785805981888e8,1.4546376755043643e9,1.3861955372459052e9,5.730043743811711e9,9.138428607878556e8,2.213294856516047e9,1.544183161845658e9,3.285908425254439e9,1.9142271760632362e9,9.515572688304685e8,5.824213993883141e8,-1.2527291577329695e8,1.4321448930187695e9,4.4279284396275526e8,4.2433900244211745e9,5.354660759226692e9,6.051772192130507e8,9.018634469786096e8,3.0407312566426563e8,5.795716627496735e8,3.346137840565214e9,2.7965807412743373e9,4.084308921969557e9,1.8670300375855336e9,2.619190341454093e9,3.512484556569078e8,2027,Switch,0.4,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,59462246.8,10678.522763191708,12178.832870965436,10085.252559619918,11814.478404703308,2.9749661104642298e7,11259.853871491094,10903.034017383656,11742.144307164963,11719.308413651159,11344.716956885022,2.9443534743794013e7,12023.903088725776,11282.146773915527,8402.338981596926,9622.115680458028,10169.24805650345,9710.556728962067,11649.624527810203,11838.661399967448,11193.559201830469,10878.343510342136,12404.297350318651,11322.569895692164,11712.23905530748,11754.741856573915,13360.50673820382,2027,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,510674838.0,1.3560548506544235e6,847953.1533458112,3.3352514050456476e6,1.8154341732363051e6,2.361084480692624e7,8.098017091524048e6,3.278545207135533e6,2.4455404680740614e6,7.227658825314707e7,855911.2547192165,5.124295055787193e6,1.0205048020206716e7,1.0112755654239893e7,3.5105969207178224e6,4.0217777428708617e6,3.87109340428104e6,2.081837299054273e7,3.03431898391952e7,2.5484574426639523e7,4.597218327282593e7,3.964844598125197e6,2.0215203613446371e6,2.1720078358116937e6,2.742989093355071e6,2.0273650477411014e8,1.965294337997802e7,2027,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,511352967.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,80449.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,81611280031.6,3.0130721950100007e9,1.37928359656e9,1.84510131081e9,3.1470424582200003e9,4.773368303830001e9,3.38583233014e9,1.5908355073600001e9,2.1920415144999995e9,3.58343167487e9,2.8007402860200005e9,9.066346379999998e7,6.25212372485e9,2.4904350051e9,2.54300456415e9,5.580271475959999e9,4.95581613358e9,2.1177787064699996e9,1.4740428421199996e9,1.8083348293500001e9,3.18189297385e9,4.875275330339998e9,4.34636107145e9,3.4124446517000003e9,2.70782366834e9,6.57969549669e9,1.4845669165200002e9,2030,Switch,0.6,20-week-myopic-current-policy,20-week,current_policies,none
cVar,44271748803.3,4.036701475487314e8,1.325380260883812e9,1.0488990257713414e9,4.812020860846912e9,5.634944980107641e8,2.1286020741579232e9,1.2352233504517272e9,3.0115726447725925e9,1.81286168440613e9,9.353550272002597e8,4.7158311754016197e8,-1.0435354182586753e8,1.565120821323543e9,5.360683336980585e8,4.2332140422938576e9,5.122928916069992e9,2.781513029625633e8,7.721843104693892e8,2.1456836277917942e8,2.260112122976755e8,3.371599396189325e9,2.221950246810033e9,4.330926329577063e9,1.261849581132231e9,2.3298944868391476e9,1.6297231110022396e8,2030,Switch,0.3,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,290721887.4,4648.202893172965,4805.180496107594,4960.21228354002,5333.075486416561,2.772915471162231e8,4549.133967923308,4373.092666717063,4721.784784080307,4639.446258368499,4558.2456368709645,1.3308345228268445e7,5474.3002834254075,5361.615763807489,5525.904303805857,5811.508595005793,5096.409144948744,4766.0275001104765,5227.60948719823,5175.155236579826,5212.737900491593,4935.510890239129,4942.748437303234,5617.593362927182,4594.917177017255,5979.393033487434,5685.271369281405,2030,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,765713054.7,1.144199485595075e7,5.658958295472857e6,1.3736710655275686e7,8.775808890216246e6,5.260101848287173e7,1.6243789831914434e7,1.0113120207716225e7,1.9874675580916576e7,9.888125781479225e7,5.9368184075601045e6,1.2546257491794983e7,1.8326053966005348e7,1.9668077265276928e7,8.654920587478718e6,2.122192102759043e7,1.5231070349408036e7,2.635403588008616e7,3.542417974587339e7,2.6926551711761232e7,4.9714007410549514e7,8.14827961609483e6,1.3844932450002484e7,7.031538836726602e6,1.021211599924731e7,2.2647556364320838e8,2.266939570488859e7,2030,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,1219927116.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,128252.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,109835626888.9,3.70602779556e9,2.33739400509e9,2.6183455378100004e9,4.5067986504e9,7.0237018909e9,5.800495721070001e9,2.52805638454e9,3.2262263582400002e9,5.44627375238e9,4.20690706868e9,8.847819039999999e7,7.51802905141e9,2.4869545465e9,3.3800257317000003e9,7.553658756840001e9,6.770921762639999e9,2.6890520502599998e9,1.8723050256799998e9,2.2690286052599998e9,4.10588903365e9,5.77677623998e9,5.80276305656e9,5.30204110405e9,3.6825248034600005e9,7.41004633874e9,1.7269054271400003e9,2035,Switch,0.7,20-week-myopic-current-policy,20-week,current_policies,none
cVar,42957258632.3,5.963373807954642e8,1.644903353647934e9,1.510146774626368e9,5.088778411490497e9,1.0588007070931551e9,1.1407277847625668e9,1.0582639902468063e9,2.9001961732495985e9,1.3456234286426868e9,7.990148410506498e8,4.7142094783918184e8,-5.813618366697094e7,1.7419544214522514e9,6.909216869798976e8,4.571094584549592e9,4.249744909285237e9,1.692982939482781e8,5.838197712533885e8,1.8608813228921037e7,5.476451000944064e7,3.150334042906113e9,1.538828230839458e9,4.304602685290926e9,1.1037168247062988e9,3.1581026700909467e9,6.538957803337901e7,2035,Switch,0.3,20-week-myopic-current-policy,20-week,current_policies,none
cNSE,3155224295.2,1.9003142704262063e7,9707.899231066236,8.377890448771149e7,2.115644440960983e7,1.1801346709904199e9,11069.978143016368,5.669372446664663e7,9883.885777951435,4.6465099731457895e8,4.2197755365047795e8,5.636164253193417e8,10343.398249788968,3.852900157805094e7,595729.4999951314,8.78900096114516e7,4.3586537659653045e7,1.4267514703856604e6,9994.238171869078,9338.07352454135,10126.18039593731,6.73413765930944e6,10643.556261629386,11448.04076139237,2.596389802674928e7,1.3938343714168906e8,10373.956049900517,2035,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cStart,1616007431.3,3.1868082025033224e7,5.519454545862806e7,8.172729507706279e7,7.572527406269762e7,6.278919152784532e7,8.088020987468576e7,3.389242713900089e7,5.52982718712267e7,1.3944254204618227e8,1.3078949156587549e7,1.955223240725487e7,3.1088992443241123e7,6.2346705336496554e7,3.1299748892692313e7,5.579483703872682e7,5.377831301728015e7,4.981184192026511e7,4.361503540491297e7,3.291990855234099e7,7.453002564259641e7,4.5523701712776594e7,4.885924369809699e7,3.901099887674858e7,5.957449576475679e7,3.139927604872732e8,2.441180186059736e7,2035,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cNetworkExp,2099582670.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cUnmetPolicyPenalty,270562.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,20-week-myopic-current-policy,20-week,current_policies,none
cFix,136116971377.6,4.78920189605e9,2.71386414057e9,3.8131134345900006e9,5.33059539775e9,8.30107293887e9,6.75790489826e9,3.2561108473e9,3.22323575384e9,7.489063917110001e9,6.304798903629999e9,2.6188323822e8,8.57144891327e9,2.6812987613e9,3.7462974527e9,8.68934841767e9,9.018757404980001e9,4.06943183695e9,2.3754742769e9,2.5722064634999995e9,5.68151654903e9,7.857697083559999e9,7.15604190327e9,6.290780295280001e9,3.9494889951600003e9,8.88196737608e9,2.3343702817299995e9,2040,Switch,0.7,20-week-myopic-current-policy,20-week,current_policies,none
