tech_type,planning_year,model,value,resource_name,case
Solar,2040,GenX,26637532.36066171,TRE_solar_photovoltaic_1,full-base-50
Battery,2040,GenX,0.0,TREW_batteries_1,full-base-50
Natural Gas CC,2040,GenX,9901331.536694424,TREW_natural_gas_fired_combined_cycle_1,full-base-50
Natural Gas CC,2040,GenX,344806.6848298552,TREW_natural_gas_fired_combined_cycle_2,full-base-50
Natural Gas CT,2040,GenX,0.0,TREW_natural_gas_fired_combustion_turbine_1,full-base-50
Natural Gas CT,2040,GenX,42572.72364695765,TREW_natural_gas_fired_combustion_turbine_2,full-base-50
Wind,2040,GenX,45762775.67661547,TREW_onshore_wind_turbine_1,full-base-50
Solar,2040,GenX,20759801.98867743,TREW_solar_photovoltaic_1,full-base-50
Distributed Solar,2040,GenX,3694066.1758532473,BASN_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,14798947.067679375,CANO_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,22624538.409956004,CASO_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,11880215.832377449,FRCC_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,9210945.525465814,ISNE_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,5274946.6122047305,MISC_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,4459662.203791794,MISE_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,8217239.792733559,MISS_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,6991893.055877904,MISW_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,5481828.09794529,NWPP_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,2744689.738626441,NYCW_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,2249953.19808847,NYUP_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,3161613.031078981,PJMC_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,5252708.214598583,PJMD_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,15947701.623436837,PJME_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,10083271.649385018,PJMW_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,3350469.0304660616,RMRG_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,1659647.767348682,SPPC_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,807904.9760450777,SPPN_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,5050041.925693621,SPPS_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,10202874.048239566,SRCA_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,4003816.46213328,SRCE_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,3558739.862581653,SRSE_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,6420641.196049131,SRSG_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,16749115.415145583,TRE_distributed_generation_1,full-base-50
Distributed Solar,2040,GenX,567066.2781822934,TREW_distributed_generation_1,full-base-50
Natural Gas CC,2040,GenX,25566019.447698217,BASN_naturalgas_hframe_cc_moderate_0,full-base-50
Natural Gas CT,2040,GenX,10768.360979862044,BASN_naturalgas_fframe_ct_moderate_0,full-base-50
Battery,2040,GenX,98930.73538458816,BASN_battery_moderate_0,full-base-50
Nuclear,2040,GenX,18978.150243896314,BASN_nuclear_nuclear_moderate_0,full-base-50
Hydrogen,2040,GenX,964.0843571067212,BASN_hydrogen_fframe_ct_moderate_0,full-base-50
Hydrogen,2040,GenX,2095.692111497945,BASN_hydrogen_hframe_cc_moderate_0,full-base-50
Wind,2040,GenX,28953038.03549684,BASN_landbasedwind_class3_moderate_0_anyQual_0,full-base-50
Wind,2040,GenX,29938551.097296257,BASN_landbasedwind_class3_moderate_1_anyQual_1,full-base-50
Wind,2040,GenX,1465418.775251157,BASN_landbasedwind_class3_moderate_2_anyQual_0,full-base-50
Wind,2040,GenX,21262148.375656158,BASN_landbasedwind_class3_moderate_3_anyQual_1,full-base-50
Wind,2040,GenX,89237.50399224898,BASN_landbasedwind_class3_moderate_4_anyQual_0,full-base-50
Wind,2040,GenX,73487.20399921024,BASN_landbasedwind_class3_moderate_5_anyQual_1,full-base-50
Wind,2040,GenX,59957.65105503027,BASN_landbasedwind_class3_moderate_6_anyQual_0,full-base-50
Wind,2040,GenX,52118.3741157484,BASN_landbasedwind_class3_moderate_7_anyQual_1,full-base-50
Wind,2040,GenX,41868.76287251718,BASN_landbasedwind_class3_moderate_8_anyQual_0,full-base-50
Wind,2040,GenX,38375.56984658038,BASN_landbasedwind_class3_moderate_9_anyQual_1,full-base-50
Wind,2040,GenX,34848.186643802124,BASN_landbasedwind_class3_moderate_10_anyQual_0,full-base-50
Wind,2040,GenX,32905.918334348695,BASN_landbasedwind_class3_moderate_11_anyQual_1,full-base-50
Solar,2040,GenX,29222947.25233908,BASN_utilitypv_class1_moderate_0_anyQual_0,full-base-50
Solar,2040,GenX,365662.6708521792,BASN_utilitypv_class1_moderate_1_anyQual_1,full-base-50
Solar,2040,GenX,80614.58960658869,BASN_utilitypv_class1_moderate_2_anyQual_0,full-base-50
Solar,2040,GenX,44628.00849716555,BASN_utilitypv_class1_moderate_3_anyQual_1,full-base-50
Solar,2040,GenX,170540.0183718767,BASN_utilitypv_class1_moderate_4_anyQual_0,full-base-50
Solar,2040,GenX,36729.0681766423,BASN_utilitypv_class1_moderate_5_anyQual_1,full-base-50
Solar,2040,GenX,42948.079707617246,BASN_utilitypv_class1_moderate_6_anyQual_0,full-base-50
Solar,2040,GenX,32209.589655667936,BASN_utilitypv_class1_moderate_7_anyQual_1,full-base-50
Solar,2040,GenX,30046.29181051125,BASN_utilitypv_class1_moderate_8_anyQual_0,full-base-50
Solar,2040,GenX,26404.15995989449,BASN_utilitypv_class1_moderate_9_anyQual_1,full-base-50
CCS,2040,GenX,703611.1846447028,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-50
Natural Gas CC,2040,GenX,16907851.665860653,CANO_naturalgas_hframe_cc_moderate_0,full-base-50
Natural Gas CT,2040,GenX,10459.8784537461,CANO_naturalgas_fframe_ct_moderate_0,full-base-50
Battery,2040,GenX,72154.32190502672,CANO_battery_moderate_0,full-base-50
Nuclear,2040,GenX,19572.59759738328,CANO_nuclear_nuclear_moderate_0,full-base-50
Hydrogen,2040,GenX,925.6910625110232,CANO_hydrogen_fframe_ct_moderate_0,full-base-50
Hydrogen,2040,GenX,1823.8658812981375,CANO_hydrogen_hframe_cc_moderate_0,full-base-50
Wind,2040,GenX,22664.925927490945,CANO_landbasedwind_class3_moderate_0_anyQual_0,full-base-50
Wind,2040,GenX,36747.45580466566,CANO_landbasedwind_class3_moderate_1_anyQual_1,full-base-50
Wind,2040,GenX,15876.845150982412,CANO_landbasedwind_class3_moderate_2_anyQual_0,full-base-50
Wind,2040,GenX,6719.428913560436,CANO_landbasedwind_class3_moderate_3_anyQual_1,full-base-50
Wind,2040,GenX,17852.2984167353,CANO_landbasedwind_class3_moderate_4_anyQual_0,full-base-50
Wind,2040,GenX,9222.439266362846,CANO_landbasedwind_class3_moderate_5_anyQual_1,full-base-50
Wind,2040,GenX,15189.725409149938,CANO_landbasedwind_class3_moderate_6_anyQual_0,full-base-50
Wind,2040,GenX,7147.857622116602,CANO_landbasedwind_class3_moderate_7_anyQual_1,full-base-50
Wind,2040,GenX,16013.18147346881,CANO_landbasedwind_class3_moderate_8_anyQual_0,full-base-50
Wind,2040,GenX,6493.153010659117,CANO_landbasedwind_class3_moderate_9_anyQual_1,full-base-50
Wind,2040,GenX,13667.533369563209,CANO_landbasedwind_class3_moderate_10_anyQual_0,full-base-50
Wind,2040,GenX,5774.313037983301,CANO_landbasedwind_class3_moderate_11_anyQual_1,full-base-50
Solar,2040,GenX,2362371.297007115,CANO_utilitypv_class1_moderate_0_anyQual_0,full-base-50
Solar,2040,GenX,29260968.823676378,CANO_utilitypv_class1_moderate_1_anyQual_0,full-base-50
Solar,2040,GenX,9405479.047286492,CANO_utilitypv_class1_moderate_2_anyQual_0,full-base-50
Solar,2040,GenX,1054798.234245499,CANO_utilitypv_class1_moderate_3_anyQual_1,full-base-50
Solar,2040,GenX,41832.54063494993,CANO_utilitypv_class1_moderate_4_anyQual_0,full-base-50
Solar,2040,GenX,54455.02956991637,CANO_utilitypv_class1_moderate_5_anyQual_0,full-base-50
Solar,2040,GenX,41715.86418877285,CANO_utilitypv_class1_moderate_6_anyQual_0,full-base-50
Solar,2040,GenX,63481.76850415438,CANO_utilitypv_class1_moderate_7_anyQual_1,full-base-50
Solar,2040,GenX,23846.39296507238,CANO_utilitypv_class1_moderate_8_anyQual_0,full-base-50
Solar,2040,GenX,27209.924495465115,CANO_utilitypv_class1_moderate_9_anyQual_0,full-base-50
Solar,2040,GenX,31070.117334337905,CANO_utilitypv_class1_moderate_10_anyQual_0,full-base-50
Solar,2040,GenX,24671.101804664257,CANO_utilitypv_class1_moderate_11_anyQual_1,full-base-50
Solar,2040,GenX,24635.457111127907,CANO_utilitypv_class1_moderate_12_anyQual_0,full-base-50
Solar,2040,GenX,20984.827645740348,CANO_utilitypv_class1_moderate_13_anyQual_0,full-base-50
Solar,2040,GenX,18898.977994388264,CANO_utilitypv_class1_moderate_14_anyQual_0,full-base-50
Solar,2040,GenX,14405.957922433408,CANO_utilitypv_class1_moderate_15_anyQual_1,full-base-50
Solar,2040,GenX,21380.68918491412,CANO_utilitypv_class1_moderate_16_anyQual_0,full-base-50
Solar,2040,GenX,16832.155009433143,CANO_utilitypv_class1_moderate_17_anyQual_0,full-base-50
Solar,2040,GenX,17072.851928186334,CANO_utilitypv_class1_moderate_18_anyQual_0,full-base-50
Solar,2040,GenX,10136.457962793813,CANO_utilitypv_class1_moderate_19_anyQual_1,full-base-50
Wind,2040,GenX,5656.726857857399,CANO_offshorewind_class12_moderate_floating_1_1,full-base-50
Wind,2040,GenX,5944.518222627597,CANO_offshorewind_class12_moderate_floating_1_2,full-base-50
Wind,2040,GenX,5902.191625069593,CANO_offshorewind_class12_moderate_floating_1_3,full-base-50
Wind,2040,GenX,10105.573231438448,CANO_offshorewind_class3_moderate_fixed_0_1,full-base-50
Wind,2040,GenX,9190.421178452489,CANO_offshorewind_class3_moderate_fixed_0_2,full-base-50
Wind,2040,GenX,9098.314243631254,CANO_offshorewind_class3_moderate_fixed_0_3,full-base-50
Wind,2040,GenX,7445.942702050283,CANO_offshorewind_class12_moderate_floating_0_1,full-base-50
Wind,2040,GenX,8371.753515466346,CANO_offshorewind_class12_moderate_floating_0_2,full-base-50
Wind,2040,GenX,7899.58550597671,CANO_offshorewind_class12_moderate_floating_0_3,full-base-50
CCS,2040,GenX,145676.0309506132,CASO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-50
Natural Gas CC,2040,GenX,76361171.77952567,CASO_naturalgas_hframe_cc_moderate_0,full-base-50
Natural Gas CT,2040,GenX,12866.397622905766,CASO_naturalgas_fframe_ct_moderate_0,full-base-50
Battery,2040,GenX,148926.86084759684,CASO_battery_moderate_0,full-base-50
Nuclear,2040,GenX,20510.637539915235,CASO_nuclear_nuclear_moderate_0,full-base-50
Hydrogen,2040,GenX,995.5294489332068,CASO_hydrogen_fframe_ct_moderate_0,full-base-50
Hydrogen,2040,GenX,2208.063666044444,CASO_hydrogen_hframe_cc_moderate_0,full-base-50
Wind,2040,GenX,1841873.8610727328,CASO_landbasedwind_class3_moderate_0_anyQual_0,full-base-50
Wind,2040,GenX,982870.015034737,CASO_landbasedwind_class3_moderate_1_anyQual_1,full-base-50
Wind,2040,GenX,105515.50645890462,CASO_landbasedwind_class3_moderate_2_anyQual_0,full-base-50
Wind,2040,GenX,44634.50769604911,CASO_landbasedwind_class3_moderate_3_anyQual_1,full-base-50
Wind,2040,GenX,34181.75766112567,CASO_landbasedwind_class3_moderate_4_anyQual_0,full-base-50
Wind,2040,GenX,34686.59712806815,CASO_landbasedwind_class3_moderate_5_anyQual_1,full-base-50
Wind,2040,GenX,26106.63178517986,CASO_landbasedwind_class3_moderate_6_anyQual_0,full-base-50
Wind,2040,GenX,18514.34544021773,CASO_landbasedwind_class3_moderate_7_anyQual_1,full-base-50
Wind,2040,GenX,17628.606761047788,CASO_landbasedwind_class3_moderate_8_anyQual_0,full-base-50
Wind,2040,GenX,13261.005237995663,CASO_landbasedwind_class3_moderate_9_anyQual_1,full-base-50
Wind,2040,GenX,13846.769612650907,CASO_landbasedwind_class3_moderate_10_anyQual_0,full-base-50
Wind,2040,GenX,13285.36084850033,CASO_landbasedwind_class3_moderate_11_anyQual_1,full-base-50
Solar,2040,GenX,39475935.57327437,CASO_utilitypv_class1_moderate_0_anyQual_0,full-base-50
Solar,2040,GenX,10142073.10344941,CASO_utilitypv_class1_moderate_1_anyQual_1,full-base-50
Solar,2040,GenX,40211.65150310066,CASO_utilitypv_class1_moderate_2_anyQual_0,full-base-50
Solar,2040,GenX,36714.01533062882,CASO_utilitypv_class1_moderate_3_anyQual_1,full-base-50
Solar,2040,GenX,21686.58179511862,CASO_utilitypv_class1_moderate_4_anyQual_0,full-base-50
Solar,2040,GenX,21411.44185650073,CASO_utilitypv_class1_moderate_5_anyQual_1,full-base-50
Solar,2040,GenX,15620.589818078866,CASO_utilitypv_class1_moderate_6_anyQual_0,full-base-50
Solar,2040,GenX,15774.527184071358,CASO_utilitypv_class1_moderate_7_anyQual_1,full-base-50
Solar,2040,GenX,13942.68921736494,CASO_utilitypv_class1_moderate_8_anyQual_0,full-base-50
Solar,2040,GenX,12201.441686316211,CASO_utilitypv_class1_moderate_9_anyQual_1,full-base-50
Wind,2040,GenX,7125.558884875829,CASO_offshorewind_class12_moderate_floating_1_1,full-base-50
Wind,2040,GenX,7256.262403549727,CASO_offshorewind_class12_moderate_floating_1_2,full-base-50
Wind,2040,GenX,7469.993179362149,CASO_offshorewind_class12_moderate_floating_1_3,full-base-50
Wind,2040,GenX,2626.4880645045605,CASO_offshorewind_class3_moderate_fixed_0_1,full-base-50
Wind,2040,GenX,6042.608337227291,CASO_offshorewind_class12_moderate_floating_0_1,full-base-50
Wind,2040,GenX,7403.072411988295,CASO_offshorewind_class12_moderate_floating_0_2,full-base-50
Wind,2040,GenX,7382.1041918210685,CASO_offshorewind_class12_moderate_floating_0_3,full-base-50
CCS,2040,GenX,208221.68479255371,FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-50
Natural Gas CC,2040,GenX,38653986.70398869,FRCC_naturalgas_hframe_cc_moderate_0,full-base-50
Natural Gas CT,2040,GenX,11860.670035945896,FRCC_naturalgas_fframe_ct_moderate_0,full-base-50
Battery,2040,GenX,32950.09468032798,FRCC_battery_moderate_0,full-base-50
Nuclear,2040,GenX,24590.966487052527,FRCC_nuclear_nuclear_moderate_0,full-base-50
Hydrogen,2040,GenX,754.5636720045236,FRCC_hydrogen_fframe_ct_moderate_0,full-base-50
Hydrogen,2040,GenX,1899.5736884812748,FRCC_hydrogen_hframe_cc_moderate_0,full-base-50
Wind,2040,GenX,6434322.790567267,FRCC_landbasedwind_class3_moderate_0_anyQual_0,full-base-50
Wind,2040,GenX,1912143.1560383064,FRCC_landbasedwind_class3_moderate_1_anyQual_0,full-base-50
Wind,2040,GenX,810526.67966327,FRCC_landbasedwind_class3_moderate_2_anyQual_0,full-base-50
Wind,2040,GenX,86902.05599072747,FRCC_landbasedwind_class3_moderate_3_anyQual_1,full-base-50
Wind,2040,GenX,13894.670034895194,FRCC_landbasedwind_class3_moderate_4_anyQual_1,full-base-50
Wind,2040,GenX,142073.5828769745,FRCC_landbasedwind_class3_moderate_5_anyQual_1,full-base-50
Wind,2040,GenX,5047131.21094218,FRCC_landbasedwind_class3_moderate_6_anyQual_0,full-base-50
Wind,2040,GenX,2703730.196627386,FRCC_landbasedwind_class3_moderate_7_anyQual_0,full-base-50
Wind,2040,GenX,1516328.6735929854,FRCC_landbasedwind_class3_moderate_8_anyQual_0,full-base-50
Wind,2040,GenX,201163.5852932303,FRCC_landbasedwind_class3_moderate_9_anyQual_1,full-base-50
Wind,2040,GenX,46557.9072817626,FRCC_landbasedwind_class3_moderate_10_anyQual_1,full-base-50
Wind,2040,GenX,14705.336833091123,FRCC_landbasedwind_class3_moderate_11_anyQual_1,full-base-50
Wind,2040,GenX,5752947.233886614,FRCC_landbasedwind_class3_moderate_12_anyQual_0,full-base-50
Wind,2040,GenX,251465.557030217,FRCC_landbasedwind_class3_moderate_13_anyQual_0,full-base-50
Wind,2040,GenX,432673.3766903936,FRCC_landbasedwind_class3_moderate_14_anyQual_0,full-base-50
Wind,2040,GenX,242922.33881275347,FRCC_landbasedwind_class3_moderate_15_anyQual_1,full-base-50
Wind,2040,GenX,46099.14827227801,FRCC_landbasedwind_class3_moderate_16_anyQual_1,full-base-50
Wind,2040,GenX,14361.607916349649,FRCC_landbasedwind_class3_moderate_17_anyQual_1,full-base-50
Wind,2040,GenX,6140586.3816125775,FRCC_landbasedwind_class3_moderate_18_anyQual_0,full-base-50
Wind,2040,GenX,79103.91985506259,FRCC_landbasedwind_class3_moderate_19_anyQual_0,full-base-50
Wind,2040,GenX,45568.99913873043,FRCC_landbasedwind_class3_moderate_20_anyQual_0,full-base-50
Wind,2040,GenX,19649.24612539528,FRCC_landbasedwind_class3_moderate_21_anyQual_1,full-base-50
Wind,2040,GenX,31702.345498043607,FRCC_landbasedwind_class3_moderate_22_anyQual_1,full-base-50
Wind,2040,GenX,106813.03372536664,FRCC_landbasedwind_class3_moderate_23_anyQual_1,full-base-50
Solar,2040,GenX,32378694.29461705,FRCC_utilitypv_class1_moderate_0_anyQual_0,full-base-50
Solar,2040,GenX,36675992.89401967,FRCC_utilitypv_class1_moderate_1_anyQual_0,full-base-50
Solar,2040,GenX,12631722.310063409,FRCC_utilitypv_class1_moderate_2_anyQual_0,full-base-50
Solar,2040,GenX,415015.5861752767,FRCC_utilitypv_class1_moderate_3_anyQual_1,full-base-50
Solar,2040,GenX,59976.534470291816,FRCC_utilitypv_class1_moderate_4_anyQual_0,full-base-50
Solar,2040,GenX,69790.66599157608,FRCC_utilitypv_class1_moderate_5_anyQual_0,full-base-50
Solar,2040,GenX,47492.67163183005,FRCC_utilitypv_class1_moderate_6_anyQual_0,full-base-50
Solar,2040,GenX,36514.16354510001,FRCC_utilitypv_class1_moderate_7_anyQual_1,full-base-50
Solar,2040,GenX,27365.931584916863,FRCC_utilitypv_class1_moderate_8_anyQual_0,full-base-50
Solar,2040,GenX,27498.66074977156,FRCC_utilitypv_class1_moderate_9_anyQual_0,full-base-50
Solar,2040,GenX,27459.11271835617,FRCC_utilitypv_class1_moderate_10_anyQual_0,full-base-50
Solar,2040,GenX,24988.00155863618,FRCC_utilitypv_class1_moderate_11_anyQual_1,full-base-50
Solar,2040,GenX,22959.659675176885,FRCC_utilitypv_class1_moderate_12_anyQual_0,full-base-50
Solar,2040,GenX,24006.596998725898,FRCC_utilitypv_class1_moderate_13_anyQual_0,full-base-50
Solar,2040,GenX,23257.189910865203,FRCC_utilitypv_class1_moderate_14_anyQual_0,full-base-50
Solar,2040,GenX,13428.873339409363,FRCC_utilitypv_class1_moderate_15_anyQual_1,full-base-50
Solar,2040,GenX,18322.85565906505,FRCC_utilitypv_class1_moderate_16_anyQual_0,full-base-50
Solar,2040,GenX,19837.31286600944,FRCC_utilitypv_class1_moderate_17_anyQual_0,full-base-50
Solar,2040,GenX,19012.38683935656,FRCC_utilitypv_class1_moderate_18_anyQual_0,full-base-50
Solar,2040,GenX,8169.875666352148,FRCC_utilitypv_class1_moderate_19_anyQual_1,full-base-50
Wind,2040,GenX,4861.923856330137,FRCC_offshorewind_class3_moderate_fixed_1_1,full-base-50
Wind,2040,GenX,4923.873935371125,FRCC_offshorewind_class3_moderate_fixed_1_2,full-base-50
Wind,2040,GenX,4954.171182272618,FRCC_offshorewind_class3_moderate_fixed_1_3,full-base-50
Wind,2040,GenX,7070.067797555917,FRCC_offshorewind_class3_moderate_fixed_0_1,full-base-50
Wind,2040,GenX,7577.738533602354,FRCC_offshorewind_class3_moderate_fixed_0_2,full-base-50
Wind,2040,GenX,7523.906624248788,FRCC_offshorewind_class3_moderate_fixed_0_3,full-base-50
Wind,2040,GenX,4435.910447221496,FRCC_offshorewind_class12_moderate_floating_0_1,full-base-50
Wind,2040,GenX,4802.349360661316,FRCC_offshorewind_class12_moderate_floating_0_2,full-base-50
Wind,2040,GenX,4932.620451951972,FRCC_offshorewind_class12_moderate_floating_0_3,full-base-50
Natural Gas CC,2040,GenX,74840147.65215263,ISNE_naturalgas_hframe_cc_moderate_0,full-base-50
Natural Gas CT,2040,GenX,1029913.743065028,ISNE_naturalgas_fframe_ct_moderate_0,full-base-50
Battery,2040,GenX,139118.5449767906,ISNE_battery_moderate_0,full-base-50
Nuclear,2040,GenX,20149.528015064272,ISNE_nuclear_nuclear_moderate_0,full-base-50
Hydrogen,2040,GenX,4494.116377703823,ISNE_hydrogen_fframe_ct_moderate_0,full-base-50
Hydrogen,2040,GenX,2739.6939504245383,ISNE_hydrogen_hframe_cc_moderate_0,full-base-50
Solar,2040,GenX,8781922.37500218,ISNE_utilitypv_class1_moderate_0_anyQual_0,full-base-50
Solar,2040,GenX,603480.1119130569,ISNE_utilitypv_class1_moderate_1_anyQual_0,full-base-50
Solar,2040,GenX,1197937.4189619704,ISNE_utilitypv_class1_moderate_2_anyQual_0,full-base-50
Solar,2040,GenX,160129.06306066175,ISNE_utilitypv_class1_moderate_3_anyQual_1,full-base-50
Solar,2040,GenX,24036.91599221262,ISNE_utilitypv_class1_moderate_4_anyQual_0,full-base-50
Solar,2040,GenX,26110.62363231434,ISNE_utilitypv_class1_moderate_5_anyQual_0,full-base-50
Solar,2040,GenX,24567.65898586843,ISNE_utilitypv_class1_moderate_6_anyQual_0,full-base-50
Solar,2040,GenX,19207.024548722387,ISNE_utilitypv_class1_moderate_7_anyQual_1,full-base-50
Solar,2040,GenX,14895.330083612766,ISNE_utilitypv_class1_moderate_8_anyQual_0,full-base-50
