Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,MinCapTag_1,MinCapTag_2,ESR_2,MinCapTag_3,ESR_1,ESR_6,ESR_5,MinCapTag_5,ESR_3,CapRes_3,MinCapTag_4,ESR_4,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,Capital_Recovery_Period,WACC,Lifetime,Can_Retire,Hydro_level,MGA,Max_Uprate_MW,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,Min_Cap_10,Min_Cap_11,Min_Cap_12,Min_Cap_13,Model,Power_uprate_cost_per_MWyr,Resource_Type,Unnamed: 21,area,basis_year,capacity_factor,capture_rate,co2_o_m_mw,cost_case,extra_ccs_cost_tonne,fixed_o_m_mw_std,lcoe,m_popden,minimum_load_mw,plant_inv_cost_mwyr,spur_inv_mwyr,tech_detail,unmodified_cap_size
NENG_Rest_naturalgas_ctavgcf_moderate_0,NENG_Rest,NaturalGas_CTAvgCF_Moderate,0,60,1,0.0,1,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,-1.0,0.0,0.0,0.0,0.0,0.0,914382.392,90874.0,23746.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,new_england_naturalgas,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,1.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CTAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,90874.0,0.0,CTAvgCF,0.0
NENG_Rest_nuclear_1,NENG_Rest,Nuclear,1,14,1,0.0,1,0,0,0,0,0,0.0,0.93,0.0,0.0,3355.5,0.0,3.0,3355.5,1,1118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,10.34,0.0,0.0,new_england_uranium,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nuclear,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,53466.099,0.0,0.0,158.333,0.0,0.0,0,1118.5
NENG_Rest_nuclear_nuclear_moderate_0,NENG_Rest,Nuclear_Nuclear_Moderate,0,61,1,0.0,1,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,7973453.972,425186.0,165046.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,365.0,0.0,10.44,0.0,0.0,new_england_uranium,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,50.0,260000.0,0.0,0.0,1.133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.033,40.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nuclear_Nuclear_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,406913.0,18273.55,Nuclear,0.0
NENG_Rest_offshore_wind_turbine_1,NENG_Rest,Offshore Wind Turbine,1,104,1,0.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,29.3,0.0,1.0,29.3,0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Offshore_Wind_Turbine_1,-1.0,0.0,0.0,0.458,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,29.3
NENG_Rest_offshorewind_class12_moderate_floating_0_0,NENG_Rest,OffShoreWind_Class12_Moderate_floating_0,0,132,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,29320.0,0.0,0.0,0.0,0.0,0.0,5071370.12,438396.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60078.152,1038828.771,1.0,0.4917838871479034,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_0,-1.0,3665.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,84.449,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_1,NENG_Rest,OffShoreWind_Class12_Moderate_floating_0,1,133,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,17500.0,0.0,0.0,0.0,0.0,0.0,5071370.12,456796.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78478.319,1356991.397,1.0,0.5059514045715332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_1,-1.0,2187.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,85.543,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_2,NENG_Rest,OffShoreWind_Class12_Moderate_floating_0,2,134,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,34636.0,0.0,0.0,0.0,0.0,0.0,5071370.12,450006.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71688.516,1239586.934,1.0,0.4892056584358215,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_2,-1.0,4329.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,87.135,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_3,NENG_Rest,OffShoreWind_Class12_Moderate_floating_0,3,135,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,12236.0,0.0,0.0,0.0,0.0,0.0,5071370.12,456487.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78169.115,1351644.868,1.0,0.493509829044342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_3,-1.0,1529.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,87.657,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_4,NENG_Rest,OffShoreWind_Class12_Moderate_floating_0,4,136,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,21032.0,0.0,0.0,0.0,0.0,0.0,5071370.12,448200.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69882.239,1208354.089,1.0,0.473261147737503,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_4,-1.0,2629.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,89.751,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_5,NENG_Rest,OffShoreWind_Class12_Moderate_floating_0,5,137,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,25655.2,0.0,0.0,0.0,0.0,0.0,5071370.12,461607.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83289.675,1440185.951,1.0,0.4826726913452148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_0_5,-1.0,3218.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,90.743,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_0,NENG_Rest,OffShoreWind_Class12_Moderate_floating_1,0,138,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5034.2,0.0,0.0,0.0,0.0,0.0,5071370.12,457254.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78936.343,1364911.212,1.0,0.4923853278160095,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_0,-1.0,629.278,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,88.015,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_1,NENG_Rest,OffShoreWind_Class12_Moderate_floating_1,1,139,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1523.1,0.0,0.0,0.0,0.0,0.0,5071370.12,447854.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69536.706,1202379.403,1.0,0.4896314740180969,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_1,-1.0,190.391,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,86.708,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_2,NENG_Rest,OffShoreWind_Class12_Moderate_floating_1,2,140,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3630.6,0.0,0.0,0.0,0.0,0.0,5071370.12,458344.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80026.422,1383760.106,1.0,0.4925097525119781,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_2,-1.0,453.829,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,88.207,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_3,NENG_Rest,OffShoreWind_Class12_Moderate_floating_1,3,141,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2791.0,0.0,0.0,0.0,0.0,0.0,5071370.12,457174.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78856.361,1363528.227,1.0,0.4908937513828277,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_3,-1.0,348.871,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,88.281,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_4,NENG_Rest,OffShoreWind_Class12_Moderate_floating_1,4,142,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5766.0,0.0,0.0,0.0,0.0,0.0,5071370.12,457635.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79317.747,1371506.195,1.0,0.4768570065498352,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_4,-1.0,720.75,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,90.984,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_5,NENG_Rest,OffShoreWind_Class12_Moderate_floating_1,5,143,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,615.5,0.0,0.0,0.0,0.0,0.0,5071370.12,458835.0,90288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80517.364,1392249.096,1.0,0.4909538030624389,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class12_Moderate_floating_1_5,-1.0,76.943,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,88.605,0.0,0.0,378318.0,0.0,Class12,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_0,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_0,0,126,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,803.8,0.0,0.0,0.0,0.0,0.0,3195970.406,310688.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72272.209,1249679.763,1.0,0.4975501298904419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_0,-1.0,160.75,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,72.777,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_1,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_0,1,127,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1055.0,0.0,0.0,0.0,0.0,0.0,3195970.406,307651.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69235.886,1197177.797,1.0,0.4920410215854645,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_1,-1.0,211.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,73.026,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_2,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_0,2,128,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1500.0,0.0,0.0,0.0,0.0,0.0,3195970.406,311195.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72779.291,1258447.863,1.0,0.4949346482753753,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_2,-1.0,300.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,73.275,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_3,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_0,3,129,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,271.2,0.0,0.0,0.0,0.0,0.0,3195970.406,307967.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69551.857,1202641.313,1.0,0.4899493157863617,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_3,-1.0,54.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,73.368,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_4,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_0,4,130,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,220.0,0.0,0.0,0.0,0.0,0.0,3195970.406,313611.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75195.873,1300233.664,1.0,0.488606721162796,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_4,-1.0,44.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,74.738,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_5,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_0,5,131,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1542.7,0.0,0.0,0.0,0.0,0.0,3195970.406,332821.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94405.13,1632386.557,1.0,0.4553998410701751,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_0_5,-1.0,362.75,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,84.333,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_0,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_1,0,120,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2935.5,0.0,0.0,0.0,0.0,0.0,3195970.406,298102.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59686.851,1032062.66,1.0,0.4874893426895141,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_0,-1.0,587.098,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,71.878,0.0,0.0,238416.0,0.0,Class3,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_1,NENG_Rest,OffShoreWind_Class3_Moderate_fixed_1,1,121,1,1.0,0,1,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1275.3,0.0,0.0,0.0,0.0,0.0,3195970.406,307535.0,104283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69119.088,1195158.214,1.0,0.4926479458808899,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.042,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OffShoreWind_Class3_Moderate_fixed_1_1,-1.0,255.064,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,72.923,0.0,0.0,238416.0,0.0,Class3,0.0
