tech_type,planning_year,model,value,resource_name,case
Solar,2040,GenX,26566665.27033344,TRE_solar_photovoltaic_1,full-base-200
Battery,2040,GenX,0.0,TREW_batteries_1,full-base-200
Natural Gas CC,2040,GenX,3542568.387890498,TREW_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2040,GenX,34389.39893071251,TREW_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2040,GenX,0.0,TREW_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2040,GenX,4324.69959677,TREW_natural_gas_fired_combustion_turbine_2,full-base-200
Wind,2040,GenX,43211124.80983615,TREW_onshore_wind_turbine_1,full-base-200
Solar,2040,GenX,20416457.0605896,TREW_solar_photovoltaic_1,full-base-200
Distributed Solar,2040,GenX,3457261.138510995,BASN_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,14770815.656680578,CANO_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,23163888.693406347,CASO_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,12622539.534415085,FRCC_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,8685422.676454188,ISNE_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,5333281.701478939,MISC_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,4516740.478985437,MISE_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,8286891.394873151,MISS_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,6719487.034442503,MISW_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,5315760.61728929,NWPP_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,2678705.1076105754,NYCW_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,2134200.38719543,NYUP_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,3127388.9597131666,PJMC_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,5161764.735675624,PJMD_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,15938073.201011015,PJME_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,10227135.180079006,PJMW_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,3284921.5891153086,RMRG_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,1587562.020552728,SPPC_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,761005.3201799338,SPPN_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,5125812.462560333,SPPS_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,10651189.43618,SRCA_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,4070779.5118514816,SRCE_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,3768067.314806561,SRSE_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,6175332.659083898,SRSG_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,16705002.270504646,TRE_distributed_generation_1,full-base-200
Distributed Solar,2040,GenX,562468.7661077916,TREW_distributed_generation_1,full-base-200
Natural Gas CC,2040,GenX,26537.880000949823,BASN_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2040,GenX,1191.8672561070696,BASN_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2040,GenX,880666.1084013798,BASN_battery_moderate_0,full-base-200
Nuclear,2040,GenX,17785.009019917386,BASN_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2040,GenX,1047.6024722485247,BASN_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2040,GenX,11808.33636571608,BASN_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2040,GenX,28213350.889754515,BASN_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2040,GenX,29241951.863218423,BASN_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2040,GenX,28130003.082297448,BASN_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2040,GenX,23010984.42361037,BASN_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2040,GenX,67624.13359075172,BASN_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2040,GenX,64326.39600322652,BASN_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2040,GenX,50398.49539884463,BASN_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2040,GenX,47808.23366826934,BASN_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2040,GenX,36981.311658997656,BASN_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2040,GenX,36710.471657029295,BASN_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2040,GenX,31210.293024525283,BASN_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2040,GenX,30274.615232073415,BASN_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2040,GenX,28263261.58913232,BASN_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2040,GenX,8349180.147024007,BASN_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2040,GenX,52498.892984247104,BASN_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2040,GenX,32007.96087566103,BASN_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2040,GenX,84197.41608786005,BASN_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2040,GenX,27105.19267407672,BASN_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2040,GenX,37728.4321633752,BASN_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2040,GenX,23914.768398806424,BASN_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2040,GenX,32346.11955002063,BASN_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2040,GenX,20930.04714357203,BASN_utilitypv_class1_moderate_9_anyQual_1,full-base-200
CCS,2040,GenX,54290504.77896296,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2040,GenX,16637.81460297561,CANO_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2040,GenX,887.2798312543924,CANO_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2040,GenX,20708.898090926075,CANO_battery_moderate_0,full-base-200
Nuclear,2040,GenX,17828.34113926664,CANO_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2040,GenX,695.1746029900273,CANO_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2040,GenX,5568.253300289797,CANO_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2040,GenX,25344.975379265907,CANO_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2040,GenX,38926.8163414209,CANO_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2040,GenX,17968.357234207902,CANO_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2040,GenX,7882.329904752099,CANO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2040,GenX,20479.362831078168,CANO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2040,GenX,11904.590568742904,CANO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2040,GenX,17340.561396895475,CANO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2040,GenX,9244.273236652456,CANO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2040,GenX,18312.03429320659,CANO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2040,GenX,8964.853788985181,CANO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2040,GenX,15837.54729969367,CANO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2040,GenX,7990.934304128118,CANO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2040,GenX,209667.5251242343,CANO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2040,GenX,29138268.861533787,CANO_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2040,GenX,9477321.013696006,CANO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2040,GenX,196633.65009213344,CANO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2040,GenX,36692.92841747683,CANO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2040,GenX,46858.24802017769,CANO_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2040,GenX,46232.88293791715,CANO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2040,GenX,67055.00763905895,CANO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2040,GenX,23804.217244510884,CANO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2040,GenX,30686.04424341053,CANO_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2040,GenX,29035.462687498093,CANO_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2040,GenX,33968.595880089335,CANO_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2040,GenX,23470.19155920629,CANO_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2040,GenX,20700.40553495643,CANO_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2040,GenX,20282.57597155545,CANO_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2040,GenX,16967.72426091377,CANO_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2040,GenX,20682.26431274748,CANO_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2040,GenX,17466.343871142635,CANO_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2040,GenX,18876.70456802493,CANO_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2040,GenX,15909.196690688035,CANO_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2040,GenX,7217.195947544882,CANO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2040,GenX,7032.737750002315,CANO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2040,GenX,7113.195126382857,CANO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2040,GenX,12868.533492605648,CANO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2040,GenX,11850.691450699122,CANO_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2040,GenX,12275.120920786138,CANO_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2040,GenX,4647.639293773834,CANO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2040,GenX,5073.382677096274,CANO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2040,GenX,3792.36140735624,CANO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2040,GenX,78245602.11581957,CASO_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2040,GenX,21368.70498300873,CASO_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2040,GenX,1058.8411765168885,CASO_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2040,GenX,135729.5118912575,CASO_battery_moderate_0,full-base-200
Nuclear,2040,GenX,19418.523555990814,CASO_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2040,GenX,847.3379536672337,CASO_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2040,GenX,11560.077366161811,CASO_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2040,GenX,1866232.236816576,CASO_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2040,GenX,991584.0530900976,CASO_landbasedwind_class3_moderate_1_anyQual_1,full-base-200
Wind,2040,GenX,1972382.4724835472,CASO_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2040,GenX,419064.49924447504,CASO_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2040,GenX,35886.60466066702,CASO_landbasedwind_class3_moderate_4_anyQual_0,full-base-200
Wind,2040,GenX,32150.43459314852,CASO_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2040,GenX,29248.77157237951,CASO_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2040,GenX,16458.1983902325,CASO_landbasedwind_class3_moderate_7_anyQual_1,full-base-200
Wind,2040,GenX,20287.599575613945,CASO_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2040,GenX,15001.128419633593,CASO_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2040,GenX,16685.4839129653,CASO_landbasedwind_class3_moderate_10_anyQual_0,full-base-200
Wind,2040,GenX,14928.658079227123,CASO_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Solar,2040,GenX,27938216.48291845,CASO_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2040,GenX,10928456.2436778,CASO_utilitypv_class1_moderate_1_anyQual_1,full-base-200
Solar,2040,GenX,42934.24227775897,CASO_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2040,GenX,46721.464948123,CASO_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2040,GenX,22062.12303822764,CASO_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2040,GenX,27374.70812073663,CASO_utilitypv_class1_moderate_5_anyQual_1,full-base-200
Solar,2040,GenX,16217.528682560853,CASO_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2040,GenX,21343.87809954844,CASO_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2040,GenX,14711.34527758847,CASO_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2040,GenX,15541.457628324646,CASO_utilitypv_class1_moderate_9_anyQual_1,full-base-200
Wind,2040,GenX,7433.843032618602,CASO_offshorewind_class12_moderate_floating_1_1,full-base-200
Wind,2040,GenX,7506.717707143128,CASO_offshorewind_class12_moderate_floating_1_2,full-base-200
Wind,2040,GenX,8003.317319777461,CASO_offshorewind_class12_moderate_floating_1_3,full-base-200
Wind,2040,GenX,2295.642232390958,CASO_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2040,GenX,5058.817995564156,CASO_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2040,GenX,5955.39845248213,CASO_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2040,GenX,6184.138727870949,CASO_offshorewind_class12_moderate_floating_0_3,full-base-200
CCS,2040,GenX,136974519.10455292,FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,full-base-200
Natural Gas CC,2040,GenX,27475.858884647638,FRCC_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2040,GenX,829.0024358164923,FRCC_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2040,GenX,34806.44213418377,FRCC_battery_moderate_0,full-base-200
Nuclear,2040,GenX,30683.919038869783,FRCC_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2040,GenX,698.0137670619631,FRCC_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2040,GenX,3821.2522180775527,FRCC_hydrogen_hframe_cc_moderate_0,full-base-200
Wind,2040,GenX,6649925.981376781,FRCC_landbasedwind_class3_moderate_0_anyQual_0,full-base-200
Wind,2040,GenX,1962501.494742566,FRCC_landbasedwind_class3_moderate_1_anyQual_0,full-base-200
Wind,2040,GenX,838260.1437838266,FRCC_landbasedwind_class3_moderate_2_anyQual_0,full-base-200
Wind,2040,GenX,89416.40037454799,FRCC_landbasedwind_class3_moderate_3_anyQual_1,full-base-200
Wind,2040,GenX,14238.965731650782,FRCC_landbasedwind_class3_moderate_4_anyQual_1,full-base-200
Wind,2040,GenX,146171.2101467027,FRCC_landbasedwind_class3_moderate_5_anyQual_1,full-base-200
Wind,2040,GenX,5239735.289239925,FRCC_landbasedwind_class3_moderate_6_anyQual_0,full-base-200
Wind,2040,GenX,2810376.8066324336,FRCC_landbasedwind_class3_moderate_7_anyQual_0,full-base-200
Wind,2040,GenX,1571914.4269307773,FRCC_landbasedwind_class3_moderate_8_anyQual_0,full-base-200
Wind,2040,GenX,209822.6130401148,FRCC_landbasedwind_class3_moderate_9_anyQual_1,full-base-200
Wind,2040,GenX,47622.9289027475,FRCC_landbasedwind_class3_moderate_10_anyQual_1,full-base-200
Wind,2040,GenX,15127.3038984853,FRCC_landbasedwind_class3_moderate_11_anyQual_1,full-base-200
Wind,2040,GenX,5940920.137647689,FRCC_landbasedwind_class3_moderate_12_anyQual_0,full-base-200
Wind,2040,GenX,3036307.746480196,FRCC_landbasedwind_class3_moderate_13_anyQual_0,full-base-200
Wind,2040,GenX,443507.2895173185,FRCC_landbasedwind_class3_moderate_14_anyQual_0,full-base-200
Wind,2040,GenX,276786.62625303684,FRCC_landbasedwind_class3_moderate_15_anyQual_1,full-base-200
Wind,2040,GenX,150725.17290477396,FRCC_landbasedwind_class3_moderate_16_anyQual_1,full-base-200
Wind,2040,GenX,14652.648994333354,FRCC_landbasedwind_class3_moderate_17_anyQual_1,full-base-200
Wind,2040,GenX,6322564.132206035,FRCC_landbasedwind_class3_moderate_18_anyQual_0,full-base-200
Wind,2040,GenX,80892.0348033341,FRCC_landbasedwind_class3_moderate_19_anyQual_0,full-base-200
Wind,2040,GenX,43858.0637420006,FRCC_landbasedwind_class3_moderate_20_anyQual_0,full-base-200
Wind,2040,GenX,17198.23250840213,FRCC_landbasedwind_class3_moderate_21_anyQual_1,full-base-200
Wind,2040,GenX,26882.595140834685,FRCC_landbasedwind_class3_moderate_22_anyQual_1,full-base-200
Wind,2040,GenX,227419.0298400136,FRCC_landbasedwind_class3_moderate_23_anyQual_1,full-base-200
Solar,2040,GenX,26981722.16388748,FRCC_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2040,GenX,36870366.48162011,FRCC_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2040,GenX,13576682.69390868,FRCC_utilitypv_class1_moderate_2_anyQual_0,full-base-200
Solar,2040,GenX,492404.1298966287,FRCC_utilitypv_class1_moderate_3_anyQual_1,full-base-200
Solar,2040,GenX,54041.58139675432,FRCC_utilitypv_class1_moderate_4_anyQual_0,full-base-200
Solar,2040,GenX,52240.763265959045,FRCC_utilitypv_class1_moderate_5_anyQual_0,full-base-200
Solar,2040,GenX,46596.566196150416,FRCC_utilitypv_class1_moderate_6_anyQual_0,full-base-200
Solar,2040,GenX,43221.64239398406,FRCC_utilitypv_class1_moderate_7_anyQual_1,full-base-200
Solar,2040,GenX,31804.074497092115,FRCC_utilitypv_class1_moderate_8_anyQual_0,full-base-200
Solar,2040,GenX,28792.45140958373,FRCC_utilitypv_class1_moderate_9_anyQual_0,full-base-200
Solar,2040,GenX,32112.81995776789,FRCC_utilitypv_class1_moderate_10_anyQual_0,full-base-200
Solar,2040,GenX,31498.823467583912,FRCC_utilitypv_class1_moderate_11_anyQual_1,full-base-200
Solar,2040,GenX,24179.4848847393,FRCC_utilitypv_class1_moderate_12_anyQual_0,full-base-200
Solar,2040,GenX,28754.34807825466,FRCC_utilitypv_class1_moderate_13_anyQual_0,full-base-200
Solar,2040,GenX,24306.32836227949,FRCC_utilitypv_class1_moderate_14_anyQual_0,full-base-200
Solar,2040,GenX,15579.716460943851,FRCC_utilitypv_class1_moderate_15_anyQual_1,full-base-200
Solar,2040,GenX,21734.21137221452,FRCC_utilitypv_class1_moderate_16_anyQual_0,full-base-200
Solar,2040,GenX,22969.38634805212,FRCC_utilitypv_class1_moderate_17_anyQual_0,full-base-200
Solar,2040,GenX,23165.97801016277,FRCC_utilitypv_class1_moderate_18_anyQual_0,full-base-200
Solar,2040,GenX,8385.486208639391,FRCC_utilitypv_class1_moderate_19_anyQual_1,full-base-200
Wind,2040,GenX,8121.966094146075,FRCC_offshorewind_class3_moderate_fixed_1_1,full-base-200
Wind,2040,GenX,7984.737140408203,FRCC_offshorewind_class3_moderate_fixed_1_2,full-base-200
Wind,2040,GenX,7888.815777226701,FRCC_offshorewind_class3_moderate_fixed_1_3,full-base-200
Wind,2040,GenX,3515.309577289639,FRCC_offshorewind_class3_moderate_fixed_0_1,full-base-200
Wind,2040,GenX,4261.663948824561,FRCC_offshorewind_class3_moderate_fixed_0_2,full-base-200
Wind,2040,GenX,5528.954581299852,FRCC_offshorewind_class3_moderate_fixed_0_3,full-base-200
Wind,2040,GenX,3736.1065246523344,FRCC_offshorewind_class12_moderate_floating_0_1,full-base-200
Wind,2040,GenX,3822.0777097719656,FRCC_offshorewind_class12_moderate_floating_0_2,full-base-200
Wind,2040,GenX,4783.270030703996,FRCC_offshorewind_class12_moderate_floating_0_3,full-base-200
Natural Gas CC,2040,GenX,23542579.991517294,ISNE_naturalgas_hframe_cc_moderate_0,full-base-200
Natural Gas CT,2040,GenX,2512.406341711103,ISNE_naturalgas_fframe_ct_moderate_0,full-base-200
Battery,2040,GenX,13124141.974950582,ISNE_battery_moderate_0,full-base-200
Nuclear,2040,GenX,24917.66609661333,ISNE_nuclear_nuclear_moderate_0,full-base-200
Hydrogen,2040,GenX,1761.957451935392,ISNE_hydrogen_fframe_ct_moderate_0,full-base-200
Hydrogen,2040,GenX,11097.45700288023,ISNE_hydrogen_hframe_cc_moderate_0,full-base-200
Solar,2040,GenX,29226871.77849296,ISNE_utilitypv_class1_moderate_0_anyQual_0,full-base-200
Solar,2040,GenX,168281.64353780824,ISNE_utilitypv_class1_moderate_1_anyQual_0,full-base-200
Solar,2040,GenX,1062227.051652926,ISNE_utilitypv_class1_moderate_2_anyQual_0,full-base-200
