Zone,value,zone,planning_year,model,agg_zone,case
19,2.531535380248365,SPPN,2040,TEMOA,SPP,full-base-200-tx-50
20,2.609927552383955,SPPS,2040,TEMOA,SPP,full-base-200-tx-50
21,2.8297103483167736,SRCA,2040,TEMOA,SOU,full-base-200-tx-50
22,2.849651783060477,SRCE,2040,TEMOA,MISO,full-base-200-tx-50
23,2.8275061229434724,SRSE,2040,TEMOA,SOU,full-base-200-tx-50
24,2.72764109820862,SRSG,2040,TEMOA,WECC,full-base-200-tx-50
25,2.9530587855721047,TRE,2040,TEMOA,TRE,full-base-200-tx-50
26,2.7198323365959904,TREW,2040,TEMOA,TRE,full-base-200-tx-50
1,7987.41526548261,BASN,2045,TEMOA,WECC,full-base-200-tx-50
2,4.496789207513934,CANO,2045,TEMOA,CA,full-base-200-tx-50
3,4.657289018853239,CASO,2045,TEMOA,CA,full-base-200-tx-50
4,4.212108826093768,FRCC,2045,TEMOA,SOU,full-base-200-tx-50
5,132934.51768961054,ISNE,2045,TEMOA,NE,full-base-200-tx-50
6,4.5252580473873785,MISC,2045,TEMOA,MISO,full-base-200-tx-50
7,188.8629457489617,MISE,2045,TEMOA,MISO,full-base-200-tx-50
8,4.473425982898674,MISS,2045,TEMOA,MISO,full-base-200-tx-50
9,10024.730190558108,MISW,2045,TEMOA,MISO,full-base-200-tx-50
10,134.4957493330931,NWPP,2045,TEMOA,WECC,full-base-200-tx-50
11,21686.08545138325,NYCW,2045,TEMOA,NE,full-base-200-tx-50
12,5.075520360511616,NYUP,2045,TEMOA,NE,full-base-200-tx-50
13,4.649054413250569,PJMC,2045,TEMOA,PJM,full-base-200-tx-50
14,4.48531393402555,PJMD,2045,TEMOA,PJM,full-base-200-tx-50
15,4207.682108779367,PJME,2045,TEMOA,PJM,full-base-200-tx-50
16,4.599814921836603,PJMW,2045,TEMOA,PJM,full-base-200-tx-50
17,2020.1958298752863,RMRG,2045,TEMOA,WECC,full-base-200-tx-50
18,4.376116692242271,SPPC,2045,TEMOA,SPP,full-base-200-tx-50
19,4.216837208951179,SPPN,2045,TEMOA,SPP,full-base-200-tx-50
20,4.3800297365398055,SPPS,2045,TEMOA,SPP,full-base-200-tx-50
21,4.290677925674872,SRCA,2045,TEMOA,SOU,full-base-200-tx-50
22,4.648837344882851,SRCE,2045,TEMOA,MISO,full-base-200-tx-50
23,4.559342931776095,SRSE,2045,TEMOA,SOU,full-base-200-tx-50
24,4.35099198687033,SRSG,2045,TEMOA,WECC,full-base-200-tx-50
25,1900.2457468576915,TRE,2045,TEMOA,TRE,full-base-200-tx-50
26,4.344997785860884,TREW,2045,TEMOA,TRE,full-base-200-tx-50
1,12074.611522215766,BASN,2050,TEMOA,WECC,full-base-200-tx-50
2,7.96809304560533,CANO,2050,TEMOA,CA,full-base-200-tx-50
3,8.039269648990917,CASO,2050,TEMOA,CA,full-base-200-tx-50
4,8.082300447056006,FRCC,2050,TEMOA,SOU,full-base-200-tx-50
5,100742.67993752084,ISNE,2050,TEMOA,NE,full-base-200-tx-50
6,8.214912812018863,MISC,2050,TEMOA,MISO,full-base-200-tx-50
7,1312.8761454847122,MISE,2050,TEMOA,MISO,full-base-200-tx-50
8,7.999221243406378,MISS,2050,TEMOA,MISO,full-base-200-tx-50
9,25896.8604876687,MISW,2050,TEMOA,MISO,full-base-200-tx-50
10,383.4478333376691,NWPP,2050,TEMOA,WECC,full-base-200-tx-50
11,9743.269174631783,NYCW,2050,TEMOA,NE,full-base-200-tx-50
12,8.016162419040578,NYUP,2050,TEMOA,NE,full-base-200-tx-50
13,8.028651602866805,PJMC,2050,TEMOA,PJM,full-base-200-tx-50
14,8.230326761581859,PJMD,2050,TEMOA,PJM,full-base-200-tx-50
15,1551.3130091908588,PJME,2050,TEMOA,PJM,full-base-200-tx-50
16,8.05730633785924,PJMW,2050,TEMOA,PJM,full-base-200-tx-50
17,5250.406291254045,RMRG,2050,TEMOA,WECC,full-base-200-tx-50
18,2700.2105087564664,SPPC,2050,TEMOA,SPP,full-base-200-tx-50
19,1429.7776394058571,SPPN,2050,TEMOA,SPP,full-base-200-tx-50
20,86.5197587193698,SPPS,2050,TEMOA,SPP,full-base-200-tx-50
21,659.6903580789487,SRCA,2050,TEMOA,SOU,full-base-200-tx-50
22,1130.8537229652402,SRCE,2050,TEMOA,MISO,full-base-200-tx-50
23,8.064572660416296,SRSE,2050,TEMOA,SOU,full-base-200-tx-50
24,8.027238619492584,SRSG,2050,TEMOA,WECC,full-base-200-tx-50
25,8897.425839335076,TRE,2050,TEMOA,TRE,full-base-200-tx-50
26,7.947321411501802,TREW,2050,TEMOA,TRE,full-base-200-tx-50
1,5.357453215001134,BASN,2027,USENSYS,WECC,full-base-200-tx-50
2,5.3530811223719,CANO,2027,USENSYS,CA,full-base-200-tx-50
3,5.359031869955698,CASO,2027,USENSYS,CA,full-base-200-tx-50
4,5.53944168925751,FRCC,2027,USENSYS,SOU,full-base-200-tx-50
5,94.70907609850607,ISNE,2027,USENSYS,NE,full-base-200-tx-50
6,5.364961612881788,MISC,2027,USENSYS,MISO,full-base-200-tx-50
7,5.388921296353002,MISE,2027,USENSYS,MISO,full-base-200-tx-50
8,5.462137798387984,MISS,2027,USENSYS,MISO,full-base-200-tx-50
9,5.435805028361043,MISW,2027,USENSYS,MISO,full-base-200-tx-50
10,5.368442513742631,NWPP,2027,USENSYS,WECC,full-base-200-tx-50
11,5.395278653692066,NYCW,2027,USENSYS,NE,full-base-200-tx-50
12,5.3488109620169775,NYUP,2027,USENSYS,NE,full-base-200-tx-50
13,5.374147011114711,PJMC,2027,USENSYS,PJM,full-base-200-tx-50
14,5.3677862947806485,PJMD,2027,USENSYS,PJM,full-base-200-tx-50
15,5.421140685881419,PJME,2027,USENSYS,PJM,full-base-200-tx-50
16,5.379591292387969,PJMW,2027,USENSYS,PJM,full-base-200-tx-50
17,5.3450929225854615,RMRG,2027,USENSYS,WECC,full-base-200-tx-50
18,5.375467438496845,SPPC,2027,USENSYS,SPP,full-base-200-tx-50
19,5.347274913689667,SPPN,2027,USENSYS,SPP,full-base-200-tx-50
20,5.373828582087588,SPPS,2027,USENSYS,SPP,full-base-200-tx-50
21,5.365854143677981,SRCA,2027,USENSYS,SOU,full-base-200-tx-50
22,5.387159261245719,SRCE,2027,USENSYS,MISO,full-base-200-tx-50
23,5.403150540552763,SRSE,2027,USENSYS,SOU,full-base-200-tx-50
24,5.454119845198928,SRSG,2027,USENSYS,WECC,full-base-200-tx-50
25,5.477934126111953,TRE,2027,USENSYS,TRE,full-base-200-tx-50
26,5.353962869033368,TREW,2027,USENSYS,TRE,full-base-200-tx-50
1,4.711949849989097,BASN,2030,USENSYS,WECC,full-base-200-tx-50
2,4.697273686760691,CANO,2030,USENSYS,CA,full-base-200-tx-50
3,4.7492540329853945,CASO,2030,USENSYS,CA,full-base-200-tx-50
4,4.864685861940882,FRCC,2030,USENSYS,SOU,full-base-200-tx-50
5,4.707823650294892,ISNE,2030,USENSYS,NE,full-base-200-tx-50
6,4.722293110125398,MISC,2030,USENSYS,MISO,full-base-200-tx-50
7,4.702957861953212,MISE,2030,USENSYS,MISO,full-base-200-tx-50
8,4.729520113308041,MISS,2030,USENSYS,MISO,full-base-200-tx-50
9,4.777564298780489,MISW,2030,USENSYS,MISO,full-base-200-tx-50
10,4.737501371774146,NWPP,2030,USENSYS,WECC,full-base-200-tx-50
11,4.7084317683755765,NYCW,2030,USENSYS,NE,full-base-200-tx-50
12,4.645576184427785,NYUP,2030,USENSYS,NE,full-base-200-tx-50
13,4.726542463029172,PJMC,2030,USENSYS,PJM,full-base-200-tx-50
14,4.709420393294301,PJMD,2030,USENSYS,PJM,full-base-200-tx-50
15,4.787376094579774,PJME,2030,USENSYS,PJM,full-base-200-tx-50
16,4.7709087543999305,PJMW,2030,USENSYS,PJM,full-base-200-tx-50
17,4.691461154699343,RMRG,2030,USENSYS,WECC,full-base-200-tx-50
18,4.674013119748797,SPPC,2030,USENSYS,SPP,full-base-200-tx-50
19,4.595565532322476,SPPN,2030,USENSYS,SPP,full-base-200-tx-50
20,4.6707382335069365,SPPS,2030,USENSYS,SPP,full-base-200-tx-50
21,4.746113141366058,SRCA,2030,USENSYS,SOU,full-base-200-tx-50
22,4.776918820681956,SRCE,2030,USENSYS,MISO,full-base-200-tx-50
23,4.768361311328558,SRSE,2030,USENSYS,SOU,full-base-200-tx-50
24,4.758744954056495,SRSG,2030,USENSYS,WECC,full-base-200-tx-50
25,4.933401102656861,TRE,2030,USENSYS,TRE,full-base-200-tx-50
26,4.65643655503774,TREW,2030,USENSYS,TRE,full-base-200-tx-50
1,4.347655599621627,BASN,2035,USENSYS,WECC,full-base-200-tx-50
2,4.338975379580293,CANO,2035,USENSYS,CA,full-base-200-tx-50
3,4.464455870301746,CASO,2035,USENSYS,CA,full-base-200-tx-50
4,4.893566390471999,FRCC,2035,USENSYS,SOU,full-base-200-tx-50
5,4.480377973199217,ISNE,2035,USENSYS,NE,full-base-200-tx-50
6,4.51726913402253,MISC,2035,USENSYS,MISO,full-base-200-tx-50
7,4.657283918164618,MISE,2035,USENSYS,MISO,full-base-200-tx-50
8,4.542769337601328,MISS,2035,USENSYS,MISO,full-base-200-tx-50
9,4.901890078439076,MISW,2035,USENSYS,MISO,full-base-200-tx-50
10,4.461972986441443,NWPP,2035,USENSYS,WECC,full-base-200-tx-50
11,4.380119717050088,NYCW,2035,USENSYS,NE,full-base-200-tx-50
12,4.265037927129295,NYUP,2035,USENSYS,NE,full-base-200-tx-50
13,4.877980662165704,PJMC,2035,USENSYS,PJM,full-base-200-tx-50
14,4.380700637718215,PJMD,2035,USENSYS,PJM,full-base-200-tx-50
15,4.503666653853902,PJME,2035,USENSYS,PJM,full-base-200-tx-50
16,4.580590996230463,PJMW,2035,USENSYS,PJM,full-base-200-tx-50
17,4.416047481005889,RMRG,2035,USENSYS,WECC,full-base-200-tx-50
18,4.460523459744214,SPPC,2035,USENSYS,SPP,full-base-200-tx-50
19,4.134147555902998,SPPN,2035,USENSYS,SPP,full-base-200-tx-50
20,4.33569473061614,SPPS,2035,USENSYS,SPP,full-base-200-tx-50
21,4.572653582217788,SRCA,2035,USENSYS,SOU,full-base-200-tx-50
22,4.652113119716099,SRCE,2035,USENSYS,MISO,full-base-200-tx-50
23,4.558527665152852,SRSE,2035,USENSYS,SOU,full-base-200-tx-50
24,5.031918796822773,SRSG,2035,USENSYS,WECC,full-base-200-tx-50
25,4.851090001582234,TRE,2035,USENSYS,TRE,full-base-200-tx-50
26,4.280558430304438,TREW,2035,USENSYS,TRE,full-base-200-tx-50
1,2.663537738887283,BASN,2040,USENSYS,WECC,full-base-200-tx-50
2,2.6379380053051382,CANO,2040,USENSYS,CA,full-base-200-tx-50
3,2.697153578902122,CASO,2040,USENSYS,CA,full-base-200-tx-50
4,2.8658944628633503,FRCC,2040,USENSYS,SOU,full-base-200-tx-50
5,131.01623196951007,ISNE,2040,USENSYS,NE,full-base-200-tx-50
6,2.705941750014468,MISC,2040,USENSYS,MISO,full-base-200-tx-50
7,2.818805362584784,MISE,2040,USENSYS,MISO,full-base-200-tx-50
8,2.72295594059722,MISS,2040,USENSYS,MISO,full-base-200-tx-50
9,2.660063365244876,MISW,2040,USENSYS,MISO,full-base-200-tx-50
10,3235.8046416661305,NWPP,2040,USENSYS,WECC,full-base-200-tx-50
11,103.64143571376944,NYCW,2040,USENSYS,NE,full-base-200-tx-50
12,2.662243459996712,NYUP,2040,USENSYS,NE,full-base-200-tx-50
13,2.737106773977189,PJMC,2040,USENSYS,PJM,full-base-200-tx-50
14,2.702667833091486,PJMD,2040,USENSYS,PJM,full-base-200-tx-50
15,2.777064831674817,PJME,2040,USENSYS,PJM,full-base-200-tx-50
16,2.7644834304943027,PJMW,2040,USENSYS,PJM,full-base-200-tx-50
17,2.518387375504129,RMRG,2040,USENSYS,WECC,full-base-200-tx-50
18,2.622890159016743,SPPC,2040,USENSYS,SPP,full-base-200-tx-50
19,2.568125586802977,SPPN,2040,USENSYS,SPP,full-base-200-tx-50
20,2.5391605870668403,SPPS,2040,USENSYS,SPP,full-base-200-tx-50
21,2.7545529316368484,SRCA,2040,USENSYS,SOU,full-base-200-tx-50
22,2.726040127140192,SRCE,2040,USENSYS,MISO,full-base-200-tx-50
23,2.7850886421505474,SRSE,2040,USENSYS,SOU,full-base-200-tx-50
24,2.9078849033345247,SRSG,2040,USENSYS,WECC,full-base-200-tx-50
25,2.909228077467692,TRE,2040,USENSYS,TRE,full-base-200-tx-50
26,2.6080834593252447,TREW,2040,USENSYS,TRE,full-base-200-tx-50
1,4.99398552669077,BASN,2045,USENSYS,WECC,full-base-200-tx-50
2,5.239691508654081,CANO,2045,USENSYS,CA,full-base-200-tx-50
3,5.39005842832839,CASO,2045,USENSYS,CA,full-base-200-tx-50
4,5.828261740253232,FRCC,2045,USENSYS,SOU,full-base-200-tx-50
5,755.3027946793668,ISNE,2045,USENSYS,NE,full-base-200-tx-50
6,5.360015612709804,MISC,2045,USENSYS,MISO,full-base-200-tx-50
7,5.655008022164218,MISE,2045,USENSYS,MISO,full-base-200-tx-50
8,5.449703278321247,MISS,2045,USENSYS,MISO,full-base-200-tx-50
9,997.7993464980278,MISW,2045,USENSYS,MISO,full-base-200-tx-50
10,4550.052416403072,NWPP,2045,USENSYS,WECC,full-base-200-tx-50
11,5.2762912412722525,NYCW,2045,USENSYS,NE,full-base-200-tx-50
12,5.154482458548729,NYUP,2045,USENSYS,NE,full-base-200-tx-50
13,5.522456593788748,PJMC,2045,USENSYS,PJM,full-base-200-tx-50
14,5.190576949139877,PJMD,2045,USENSYS,PJM,full-base-200-tx-50
15,5.378439933093774,PJME,2045,USENSYS,PJM,full-base-200-tx-50
16,5.456658885035174,PJMW,2045,USENSYS,PJM,full-base-200-tx-50
17,5.009710641486262,RMRG,2045,USENSYS,WECC,full-base-200-tx-50
18,5.160724153910019,SPPC,2045,USENSYS,SPP,full-base-200-tx-50
19,5.100845247829013,SPPN,2045,USENSYS,SPP,full-base-200-tx-50
20,5.125384966088193,SPPS,2045,USENSYS,SPP,full-base-200-tx-50
21,5.4913583021459225,SRCA,2045,USENSYS,SOU,full-base-200-tx-50
22,6.141176197383535,SRCE,2045,USENSYS,MISO,full-base-200-tx-50
23,5.591650688711548,SRSE,2045,USENSYS,SOU,full-base-200-tx-50
24,5.863356567825163,SRSG,2045,USENSYS,WECC,full-base-200-tx-50
25,5.6746297099897,TRE,2045,USENSYS,TRE,full-base-200-tx-50
26,5.091727667153197,TREW,2045,USENSYS,TRE,full-base-200-tx-50
1,12.229083203038495,BASN,2050,USENSYS,WECC,full-base-200-tx-50
2,12.214760361234443,CANO,2050,USENSYS,CA,full-base-200-tx-50
3,12.366736448672748,CASO,2050,USENSYS,CA,full-base-200-tx-50
4,12.580305266114078,FRCC,2050,USENSYS,SOU,full-base-200-tx-50
5,273.25039721614166,ISNE,2050,USENSYS,NE,full-base-200-tx-50
6,12.364992041309849,MISC,2050,USENSYS,MISO,full-base-200-tx-50
7,12.306495490629969,MISE,2050,USENSYS,MISO,full-base-200-tx-50
8,12.397119262345573,MISS,2050,USENSYS,MISO,full-base-200-tx-50
9,1992.397591299083,MISW,2050,USENSYS,MISO,full-base-200-tx-50
10,28545.39723589285,NWPP,2050,USENSYS,WECC,full-base-200-tx-50
11,12.151958444262242,NYCW,2050,USENSYS,NE,full-base-200-tx-50
12,11.932383129610937,NYUP,2050,USENSYS,NE,full-base-200-tx-50
13,12.045819014923008,PJMC,2050,USENSYS,PJM,full-base-200-tx-50
14,12.301021755030677,PJMD,2050,USENSYS,PJM,full-base-200-tx-50
15,12.685801860643824,PJME,2050,USENSYS,PJM,full-base-200-tx-50
16,12.445027286362384,PJMW,2050,USENSYS,PJM,full-base-200-tx-50
17,12.205612921287626,RMRG,2050,USENSYS,WECC,full-base-200-tx-50
18,11.894902647603866,SPPC,2050,USENSYS,SPP,full-base-200-tx-50
19,11.789017903814662,SPPN,2050,USENSYS,SPP,full-base-200-tx-50
20,12.290390617607514,SPPS,2050,USENSYS,SPP,full-base-200-tx-50
21,12.447344382262404,SRCA,2050,USENSYS,SOU,full-base-200-tx-50
22,12.44916442304827,SRCE,2050,USENSYS,MISO,full-base-200-tx-50
23,12.419098761178343,SRSE,2050,USENSYS,SOU,full-base-200-tx-50
24,12.260535386743928,SRSG,2050,USENSYS,WECC,full-base-200-tx-50
25,13.421663522204478,TRE,2050,USENSYS,TRE,full-base-200-tx-50
26,11.900973853917552,TREW,2050,USENSYS,TRE,full-base-200-tx-50
