model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region,km,end_cap,start_cap,scenario,configuration,child_scenario,cap
GenX,ISNE_to_NYCW,2030,full-base-200-tx-15,MW,83445.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.71
GenX,ISNE_to_NYUP,2030,full-base-200-tx-15,MW,168784.0,,12.0,ISNE,NYUP,422.4133412443229,,,base,base,transmission,399.571
GenX,MISC_to_MISE,2030,full-base-200-tx-15,MW,397219.0,,13.0,MISC,MISE,993.3851724175372,,,base,base,transmission,399.864
GenX,MISC_to_MISS,2030,full-base-200-tx-15,MW,315.0,,14.0,MISC,MISS,1432.2313664952487,,,base,base,transmission,0.220242
GenX,MISC_to_MISW,2030,full-base-200-tx-15,MW,663.0,,15.0,MISC,MISW,1370.4981771620598,,,base,base,transmission,0.483695
GenX,MISC_to_PJMC,2030,full-base-200-tx-15,MW,13.0,,16.0,MISC,PJMC,626.2046711986147,,,base,base,transmission,0.0203059
GenX,MISC_to_PJMW,2030,full-base-200-tx-15,MW,519284.0,,17.0,MISC,PJMW,636.7767278564246,,,base,base,transmission,815.488
GenX,MISC_to_SPPC,2030,full-base-200-tx-15,MW,278344.0,,18.0,MISC,SPPC,696.0754685319118,,,base,base,transmission,399.876
GenX,MISC_to_SPPN,2030,full-base-200-tx-15,MW,367572.0,,19.0,MISC,SPPN,919.2234841721058,,,base,base,transmission,399.872
GenX,MISC_to_SPPS,2030,full-base-200-tx-15,MW,465423.0,,20.0,MISC,SPPS,1164.3004320004338,,,base,base,transmission,399.745
GenX,MISC_to_SRCE,2030,full-base-200-tx-15,MW,33.0,,21.0,MISC,SRCE,807.5788459671032,,,base,base,transmission,0.0412258
GenX,MISE_to_MISW,2030,full-base-200-tx-15,MW,535038.0,,22.0,MISE,MISW,1338.0895372438338,,,base,base,transmission,399.852
GenX,MISE_to_PJMW,2030,full-base-200-tx-15,MW,0.0,,23.0,MISE,PJMW,672.2944948093907,,,base,base,transmission,0.00015076
GenX,MISS_to_SPPC,2030,full-base-200-tx-15,MW,505672.0,,24.0,MISS,SPPC,1264.309793619994,,,base,base,transmission,399.959
GenX,MISS_to_SPPS,2030,full-base-200-tx-15,MW,433328.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,399.956
GenX,MISS_to_SRCE,2030,full-base-200-tx-15,MW,842.0,,26.0,MISS,SRCE,910.5740119711644,,,base,base,transmission,0.924931
GenX,MISS_to_SRSE,2030,full-base-200-tx-15,MW,277.0,,27.0,MISS,SRSE,825.7437764420143,,,base,base,transmission,0.335313
GenX,MISW_to_NWPP,2030,full-base-200-tx-15,MW,5606255.0,,28.0,MISW,NWPP,14040.700523946523,,,base,base,transmission,399.286
GenX,MISW_to_PJMC,2030,full-base-200-tx-15,MW,276924.0,,29.0,MISW,PJMC,577.3769837220765,,,base,base,transmission,479.625
GenX,MISW_to_SPPC,2030,full-base-200-tx-15,MW,259815.0,,30.0,MISW,SPPC,1195.0293103479462,,,base,base,transmission,217.413
GenX,MISW_to_SPPN,2030,full-base-200-tx-15,MW,17.0,,31.0,MISW,SPPN,1014.1486283848258,,,base,base,transmission,0.0166438
GenX,NWPP_to_RMRG,2030,full-base-200-tx-15,MW,102521.0,,32.0,NWPP,RMRG,256.39318164425606,,,base,base,transmission,399.857
GenX,NYCW_to_NYUP,2030,full-base-200-tx-15,MW,127612.0,,33.0,NYCW,NYUP,319.03239545042265,,,base,base,transmission,399.997
GenX,NYCW_to_PJME,2030,full-base-200-tx-15,MW,32384.0,,34.0,NYCW,PJME,81.02077938846139,,,base,base,transmission,399.697
GenX,NYUP_to_PJME,2030,full-base-200-tx-15,MW,126431.0,,35.0,NYUP,PJME,316.61636032760543,,,base,base,transmission,399.318
GenX,PJMC_to_PJMW,2030,full-base-200-tx-15,MW,193928.0,,36.0,PJMC,PJMW,484.9526117173539,,,base,base,transmission,399.89
GenX,PJMD_to_PJME,2030,full-base-200-tx-15,MW,55605.0,,37.0,PJMD,PJME,139.26433395480618,,,base,base,transmission,399.275
GenX,PJMD_to_PJMW,2030,full-base-200-tx-15,MW,43.0,,38.0,PJMD,PJMW,493.7545177764829,,,base,base,transmission,0.0877915
GenX,PJMD_to_SRCA,2030,full-base-200-tx-15,MW,1.0,,39.0,PJMD,SRCA,525.2547915890101,,,base,base,transmission,0.00274504
GenX,PJME_to_PJMW,2030,full-base-200-tx-15,MW,281338.0,,40.0,PJME,PJMW,482.9870637110515,,,base,base,transmission,582.496
GenX,PJMW_to_SRCA,2030,full-base-200-tx-15,MW,72.0,,41.0,PJMW,SRCA,900.2912298442393,,,base,base,transmission,0.0803764
GenX,PJMW_to_SRCE,2030,full-base-200-tx-15,MW,48.0,,42.0,PJMW,SRCE,542.940224506259,,,base,base,transmission,0.0884076
GenX,RMRG_to_SPPC,2030,full-base-200-tx-15,MW,374614.0,,43.0,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.961
GenX,RMRG_to_SPPN,2030,full-base-200-tx-15,MW,312186.0,,44.0,RMRG,SPPN,780.5713741841813,,,base,base,transmission,399.945
GenX,RMRG_to_SRSG,2030,full-base-200-tx-15,MW,535808.0,,45.0,RMRG,SRSG,1451.9389962866967,,,base,base,transmission,369.029
GenX,SPPC_to_SPPN,2030,full-base-200-tx-15,MW,104458.0,,46.0,SPPC,SPPN,261.19343417595013,,,base,base,transmission,399.924
GenX,SPPC_to_SPPS,2030,full-base-200-tx-15,MW,178244.0,,47.0,SPPC,SPPS,455.0277413171593,,,base,base,transmission,391.721
GenX,SPPN_to_SPPS,2030,full-base-200-tx-15,MW,271712.0,,48.0,SPPN,SPPS,679.4249275747745,,,base,base,transmission,399.915
GenX,SPPS_to_SRSG,2030,full-base-200-tx-15,MW,608988.0,,49.0,SPPS,SRSG,1530.6511537017682,,,base,base,transmission,397.862
GenX,SPPS_to_TRE,2030,full-base-200-tx-15,MW,200499.0,,50.0,SPPS,TRE,501.3042951289656,,,base,base,transmission,399.955
GenX,SPPS_to_TREW,2030,full-base-200-tx-15,MW,237735.0,,51.0,SPPS,TREW,594.5912331781975,,,base,base,transmission,399.83
GenX,SRCA_to_SRCE,2030,full-base-200-tx-15,MW,1379.0,,52.0,SRCA,SRCE,1047.313910703395,,,base,base,transmission,1.31692
GenX,SRCA_to_SRSE,2030,full-base-200-tx-15,MW,14.0,,53.0,SRCA,SRSE,750.9564568673488,,,base,base,transmission,0.0185309
GenX,SRCE_to_SRSE,2030,full-base-200-tx-15,MW,124451.0,,54.0,SRCE,SRSE,808.9930595294763,,,base,base,transmission,153.834
GenX,TREW_to_TRE,2030,full-base-200-tx-15,MW,222.0,,55.0,TREW,TRE,694.9819646586291,,,base,base,transmission,0.319704
GenX,NWPP_to_SPPN,2030,full-base-200-tx-15,MW,1151048.0,,56.0,NWPP,SPPN,2877.9361274282305,,,base,base,transmission,399.956
GenX,SRSG_to_TRE,2030,full-base-200-tx-15,MW,676810.0,,57.0,SRSG,TRE,1692.23667175099,,,base,base,transmission,399.95
GenX,BASN_to_CANO,2035,full-base-200-tx-15,MW,577.0,,1.0,BASN,CANO,1613.3847128003597,,,base,base,transmission,0.3578
GenX,BASN_to_CASO,2035,full-base-200-tx-15,MW,172.0,,2.0,BASN,CASO,1052.8154002870249,,,base,base,transmission,0.163705
GenX,BASN_to_NWPP,2035,full-base-200-tx-15,MW,247.0,,3.0,BASN,NWPP,2143.6820330805017,,,base,base,transmission,0.115277
GenX,BASN_to_RMRG,2035,full-base-200-tx-15,MW,747341.0,,4.0,BASN,RMRG,1478.968739910536,,,base,base,transmission,505.312
GenX,SRSG_to_BASN,2035,full-base-200-tx-15,MW,38.0,,5.0,SRSG,BASN,1196.8856954277987,,,base,base,transmission,0.0317444
GenX,CANO_to_CASO,2035,full-base-200-tx-15,MW,90.0,,6.0,CANO,CASO,678.496525078502,,,base,base,transmission,0.133247
GenX,CANO_to_NWPP,2035,full-base-200-tx-15,MW,1010.0,,7.0,CANO,NWPP,1302.6110658309303,,,base,base,transmission,0.775125
GenX,CASO_to_NWPP,2035,full-base-200-tx-15,MW,8560.0,,8.0,CASO,NWPP,1859.1210098249196,,,base,base,transmission,4.60443
GenX,CASO_to_SRSG,2035,full-base-200-tx-15,MW,261963.0,,9.0,CASO,SRSG,670.4280089248628,,,base,base,transmission,390.74
GenX,FRCC_to_SRSE,2035,full-base-200-tx-15,MW,227.0,,10.0,FRCC,SRSE,930.705776696937,,,base,base,transmission,0.243698
GenX,ISNE_to_NYCW,2035,full-base-200-tx-15,MW,83447.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.721
GenX,ISNE_to_NYUP,2035,full-base-200-tx-15,MW,168686.0,,12.0,ISNE,NYUP,422.4133412443229,,,base,base,transmission,399.338
GenX,MISC_to_MISE,2035,full-base-200-tx-15,MW,394509.0,,13.0,MISC,MISE,993.3851724175372,,,base,base,transmission,397.136
GenX,MISC_to_MISS,2035,full-base-200-tx-15,MW,220.0,,14.0,MISC,MISS,1432.2313664952487,,,base,base,transmission,0.153766
GenX,MISC_to_MISW,2035,full-base-200-tx-15,MW,1138.0,,15.0,MISC,MISW,1370.4981771620598,,,base,base,transmission,0.830283
GenX,MISC_to_PJMC,2035,full-base-200-tx-15,MW,678.0,,16.0,MISC,PJMC,626.2046711986147,,,base,base,transmission,1.0825
GenX,MISC_to_PJMW,2035,full-base-200-tx-15,MW,747.0,,17.0,MISC,PJMW,636.7767278564246,,,base,base,transmission,1.17356
GenX,MISC_to_SPPC,2035,full-base-200-tx-15,MW,278197.0,,18.0,MISC,SPPC,696.0754685319118,,,base,base,transmission,399.665
GenX,MISC_to_SPPN,2035,full-base-200-tx-15,MW,366902.0,,19.0,MISC,SPPN,919.2234841721058,,,base,base,transmission,399.143
GenX,MISC_to_SPPS,2035,full-base-200-tx-15,MW,464935.0,,20.0,MISC,SPPS,1164.3004320004338,,,base,base,transmission,399.326
GenX,MISC_to_SRCE,2035,full-base-200-tx-15,MW,107.0,,21.0,MISC,SRCE,807.5788459671032,,,base,base,transmission,0.132553
GenX,MISE_to_MISW,2035,full-base-200-tx-15,MW,533838.0,,22.0,MISE,MISW,1338.0895372438338,,,base,base,transmission,398.955
GenX,MISE_to_PJMW,2035,full-base-200-tx-15,MW,116.0,,23.0,MISE,PJMW,672.2944948093907,,,base,base,transmission,0.171884
GenX,MISS_to_SPPC,2035,full-base-200-tx-15,MW,505455.0,,24.0,MISS,SPPC,1264.309793619994,,,base,base,transmission,399.787
GenX,MISS_to_SPPS,2035,full-base-200-tx-15,MW,433279.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,399.91
GenX,MISS_to_SRCE,2035,full-base-200-tx-15,MW,96.0,,26.0,MISS,SRCE,910.5740119711644,,,base,base,transmission,0.10541
GenX,MISS_to_SRSE,2035,full-base-200-tx-15,MW,149.0,,27.0,MISS,SRSE,825.7437764420143,,,base,base,transmission,0.179941
GenX,MISW_to_NWPP,2035,full-base-200-tx-15,MW,5592271.0,,28.0,MISW,NWPP,14040.700523946523,,,base,base,transmission,398.29
GenX,MISW_to_PJMC,2035,full-base-200-tx-15,MW,276404.0,,29.0,MISW,PJMC,577.3769837220765,,,base,base,transmission,478.724
GenX,MISW_to_SPPC,2035,full-base-200-tx-15,MW,96773.0,,30.0,MISW,SPPC,1195.0293103479462,,,base,base,transmission,80.9797
GenX,MISW_to_SPPN,2035,full-base-200-tx-15,MW,815.0,,31.0,MISW,SPPN,1014.1486283848258,,,base,base,transmission,0.80321
GenX,NWPP_to_RMRG,2035,full-base-200-tx-15,MW,102430.0,,32.0,NWPP,RMRG,256.39318164425606,,,base,base,transmission,399.505
GenX,NYCW_to_NYUP,2035,full-base-200-tx-15,MW,127474.0,,33.0,NYCW,NYUP,319.03239545042265,,,base,base,transmission,399.565
GenX,NYCW_to_PJME,2035,full-base-200-tx-15,MW,32374.0,,34.0,NYCW,PJME,81.02077938846139,,,base,base,transmission,399.579
GenX,NYUP_to_PJME,2035,full-base-200-tx-15,MW,126492.0,,35.0,NYUP,PJME,316.61636032760543,,,base,base,transmission,399.513
GenX,PJMC_to_PJMW,2035,full-base-200-tx-15,MW,193792.0,,36.0,PJMC,PJMW,484.9526117173539,,,base,base,transmission,399.611
GenX,PJMD_to_PJME,2035,full-base-200-tx-15,MW,55644.0,,37.0,PJMD,PJME,139.26433395480618,,,base,base,transmission,399.554
GenX,PJMD_to_PJMW,2035,full-base-200-tx-15,MW,207770.0,,38.0,PJMD,PJMW,493.7545177764829,,,base,base,transmission,420.796
GenX,PJMD_to_SRCA,2035,full-base-200-tx-15,MW,206945.0,,39.0,PJMD,SRCA,525.2547915890101,,,base,base,transmission,393.989
GenX,PJME_to_PJMW,2035,full-base-200-tx-15,MW,281494.0,,40.0,PJME,PJMW,482.9870637110515,,,base,base,transmission,582.818
GenX,PJMW_to_SRCA,2035,full-base-200-tx-15,MW,199.0,,41.0,PJMW,SRCA,900.2912298442393,,,base,base,transmission,0.220828
GenX,PJMW_to_SRCE,2035,full-base-200-tx-15,MW,474.0,,42.0,PJMW,SRCE,542.940224506259,,,base,base,transmission,0.873264
GenX,RMRG_to_SPPC,2035,full-base-200-tx-15,MW,374545.0,,43.0,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.887
GenX,RMRG_to_SPPN,2035,full-base-200-tx-15,MW,312120.0,,44.0,RMRG,SPPN,780.5713741841813,,,base,base,transmission,399.861
GenX,RMRG_to_SRSG,2035,full-base-200-tx-15,MW,321387.0,,45.0,RMRG,SRSG,1451.9389962866967,,,base,base,transmission,221.35
GenX,SPPC_to_SPPN,2035,full-base-200-tx-15,MW,104423.0,,46.0,SPPC,SPPN,261.19343417595013,,,base,base,transmission,399.793
GenX,SPPC_to_SPPS,2035,full-base-200-tx-15,MW,228954.0,,47.0,SPPC,SPPS,455.0277413171593,,,base,base,transmission,503.164
GenX,SPPN_to_SPPS,2035,full-base-200-tx-15,MW,271512.0,,48.0,SPPN,SPPS,679.4249275747745,,,base,base,transmission,399.62
GenX,SPPS_to_SRSG,2035,full-base-200-tx-15,MW,601583.0,,49.0,SPPS,SRSG,1530.6511537017682,,,base,base,transmission,393.024
GenX,SPPS_to_TRE,2035,full-base-200-tx-15,MW,200463.0,,50.0,SPPS,TRE,501.3042951289656,,,base,base,transmission,399.882
GenX,SPPS_to_TREW,2035,full-base-200-tx-15,MW,237515.0,,51.0,SPPS,TREW,594.5912331781975,,,base,base,transmission,399.46
GenX,SRCA_to_SRCE,2035,full-base-200-tx-15,MW,1449.0,,52.0,SRCA,SRCE,1047.313910703395,,,base,base,transmission,1.38389
GenX,SRCA_to_SRSE,2035,full-base-200-tx-15,MW,151.0,,53.0,SRCA,SRSE,750.9564568673488,,,base,base,transmission,0.201164
GenX,SRCE_to_SRSE,2035,full-base-200-tx-15,MW,256370.0,,54.0,SRCE,SRSE,808.9930595294763,,,base,base,transmission,316.9
GenX,TREW_to_TRE,2035,full-base-200-tx-15,MW,332.0,,55.0,TREW,TRE,694.9819646586291,,,base,base,transmission,0.477759
GenX,NWPP_to_SPPN,2035,full-base-200-tx-15,MW,1150648.0,,56.0,NWPP,SPPN,2877.9361274282305,,,base,base,transmission,399.817
GenX,SRSG_to_TRE,2035,full-base-200-tx-15,MW,676521.0,,57.0,SRSG,TRE,1692.23667175099,,,base,base,transmission,399.779
GenX,BASN_to_CANO,2040,full-base-200-tx-15,MW,514.0,,1.0,BASN,CANO,1613.3847128003597,,,base,base,transmission,0.318865
GenX,BASN_to_CASO,2040,full-base-200-tx-15,MW,1.0,,2.0,BASN,CASO,1052.8154002870249,,,base,base,transmission,0.000688237
GenX,BASN_to_NWPP,2040,full-base-200-tx-15,MW,0.0,,3.0,BASN,NWPP,2143.6820330805017,,,base,base,transmission,8.43716e-05
GenX,BASN_to_RMRG,2040,full-base-200-tx-15,MW,827329.0,,4.0,BASN,RMRG,1478.968739910536,,,base,base,transmission,559.396
GenX,SRSG_to_BASN,2040,full-base-200-tx-15,MW,2.0,,5.0,SRSG,BASN,1196.8856954277987,,,base,base,transmission,0.00160953
GenX,CANO_to_CASO,2040,full-base-200-tx-15,MW,44.0,,6.0,CANO,CASO,678.496525078502,,,base,base,transmission,0.064723
GenX,CANO_to_NWPP,2040,full-base-200-tx-15,MW,78.0,,7.0,CANO,NWPP,1302.6110658309303,,,base,base,transmission,0.0600917
GenX,CASO_to_NWPP,2040,full-base-200-tx-15,MW,158.0,,8.0,CASO,NWPP,1859.1210098249196,,,base,base,transmission,0.085028
GenX,CASO_to_SRSG,2040,full-base-200-tx-15,MW,39.0,,9.0,CASO,SRSG,670.4280089248628,,,base,base,transmission,0.0587115
GenX,FRCC_to_SRSE,2040,full-base-200-tx-15,MW,8.0,,10.0,FRCC,SRSE,930.705776696937,,,base,base,transmission,0.00808842
GenX,ISNE_to_NYCW,2040,full-base-200-tx-15,MW,83493.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.94
GenX,ISNE_to_NYUP,2040,full-base-200-tx-15,MW,168907.0,,12.0,ISNE,NYUP,422.4133412443229,,,base,base,transmission,399.862
GenX,MISC_to_MISE,2040,full-base-200-tx-15,MW,395398.0,,13.0,MISC,MISE,993.3851724175372,,,base,base,transmission,398.031
GenX,MISC_to_MISS,2040,full-base-200-tx-15,MW,533.0,,14.0,MISC,MISS,1432.2313664952487,,,base,base,transmission,0.372208
GenX,MISC_to_MISW,2040,full-base-200-tx-15,MW,23.0,,15.0,MISC,MISW,1370.4981771620598,,,base,base,transmission,0.016858
GenX,MISC_to_PJMC,2040,full-base-200-tx-15,MW,10.0,,16.0,MISC,PJMC,626.2046711986147,,,base,base,transmission,0.0153663
GenX,MISC_to_PJMW,2040,full-base-200-tx-15,MW,54.0,,17.0,MISC,PJMW,636.7767278564246,,,base,base,transmission,0.0840935
GenX,MISC_to_SPPC,2040,full-base-200-tx-15,MW,278385.0,,18.0,MISC,SPPC,696.0754685319118,,,base,base,transmission,399.935
GenX,MISC_to_SPPN,2040,full-base-200-tx-15,MW,367579.0,,19.0,MISC,SPPN,919.2234841721058,,,base,base,transmission,399.88
GenX,MISC_to_SPPS,2040,full-base-200-tx-15,MW,465565.0,,20.0,MISC,SPPS,1164.3004320004338,,,base,base,transmission,399.867
GenX,MISC_to_SRCE,2040,full-base-200-tx-15,MW,28.0,,21.0,MISC,SRCE,807.5788459671032,,,base,base,transmission,0.0350842
GenX,MISE_to_MISW,2040,full-base-200-tx-15,MW,534986.0,,22.0,MISE,MISW,1338.0895372438338,,,base,base,transmission,399.813
GenX,MISE_to_PJMW,2040,full-base-200-tx-15,MW,1.0,,23.0,MISE,PJMW,672.2944948093907,,,base,base,transmission,0.00132738
GenX,MISS_to_SPPC,2040,full-base-200-tx-15,MW,505682.0,,24.0,MISS,SPPC,1264.309793619994,,,base,base,transmission,399.967
GenX,MISS_to_SPPS,2040,full-base-200-tx-15,MW,433354.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,399.98
GenX,MISS_to_SRCE,2040,full-base-200-tx-15,MW,0.0,,26.0,MISS,SRCE,910.5740119711644,,,base,base,transmission,0.000255342
GenX,MISS_to_SRSE,2040,full-base-200-tx-15,MW,122.0,,27.0,MISS,SRSE,825.7437764420143,,,base,base,transmission,0.148166
GenX,MISW_to_NWPP,2040,full-base-200-tx-15,MW,5602576.0,,28.0,MISW,NWPP,14040.700523946523,,,base,base,transmission,399.024
GenX,MISW_to_PJMC,2040,full-base-200-tx-15,MW,276905.0,,29.0,MISW,PJMC,577.3769837220765,,,base,base,transmission,479.592
GenX,MISW_to_SPPC,2040,full-base-200-tx-15,MW,628.0,,30.0,MISW,SPPC,1195.0293103479462,,,base,base,transmission,0.525423
GenX,MISW_to_SPPN,2040,full-base-200-tx-15,MW,0.0,,31.0,MISW,SPPN,1014.1486283848258,,,base,base,transmission,0.00015223
GenX,NWPP_to_RMRG,2040,full-base-200-tx-15,MW,102534.0,,32.0,NWPP,RMRG,256.39318164425606,,,base,base,transmission,399.91
GenX,NYCW_to_NYUP,2040,full-base-200-tx-15,MW,127606.0,,33.0,NYCW,NYUP,319.03239545042265,,,base,base,transmission,399.979
GenX,NYCW_to_PJME,2040,full-base-200-tx-15,MW,32402.0,,34.0,NYCW,PJME,81.02077938846139,,,base,base,transmission,399.926
GenX,NYUP_to_PJME,2040,full-base-200-tx-15,MW,126620.0,,35.0,NYUP,PJME,316.61636032760543,,,base,base,transmission,399.915
GenX,PJMC_to_PJMW,2040,full-base-200-tx-15,MW,193950.0,,36.0,PJMC,PJMW,484.9526117173539,,,base,base,transmission,399.936
GenX,PJMD_to_PJME,2040,full-base-200-tx-15,MW,55696.0,,37.0,PJMD,PJME,139.26433395480618,,,base,base,transmission,399.929
GenX,PJMD_to_PJMW,2040,full-base-200-tx-15,MW,511796.0,,38.0,PJMD,PJMW,493.7545177764829,,,base,base,transmission,1036.54
GenX,PJMD_to_SRCA,2040,full-base-200-tx-15,MW,209553.0,,39.0,PJMD,SRCA,525.2547915890101,,,base,base,transmission,398.954
GenX,PJME_to_PJMW,2040,full-base-200-tx-15,MW,281551.0,,40.0,PJME,PJMW,482.9870637110515,,,base,base,transmission,582.937
GenX,PJMW_to_SRCA,2040,full-base-200-tx-15,MW,16.0,,41.0,PJMW,SRCA,900.2912298442393,,,base,base,transmission,0.017717
GenX,PJMW_to_SRCE,2040,full-base-200-tx-15,MW,16.0,,42.0,PJMW,SRCE,542.940224506259,,,base,base,transmission,0.0303637
GenX,RMRG_to_SPPC,2040,full-base-200-tx-15,MW,374630.0,,43.0,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.978
GenX,RMRG_to_SPPN,2040,full-base-200-tx-15,MW,312207.0,,44.0,RMRG,SPPN,780.5713741841813,,,base,base,transmission,399.972
GenX,RMRG_to_SRSG,2040,full-base-200-tx-15,MW,550661.0,,45.0,RMRG,SRSG,1451.9389962866967,,,base,base,transmission,379.259
GenX,SPPC_to_SPPN,2040,full-base-200-tx-15,MW,104464.0,,46.0,SPPC,SPPN,261.19343417595013,,,base,base,transmission,399.95
GenX,SPPC_to_SPPS,2040,full-base-200-tx-15,MW,114504.0,,47.0,SPPC,SPPS,455.0277413171593,,,base,base,transmission,251.642
GenX,SPPN_to_SPPS,2040,full-base-200-tx-15,MW,271724.0,,48.0,SPPN,SPPS,679.4249275747745,,,base,base,transmission,399.932
GenX,SPPS_to_SRSG,2040,full-base-200-tx-15,MW,610418.0,,49.0,SPPS,SRSG,1530.6511537017682,,,base,base,transmission,398.796
GenX,SPPS_to_TRE,2040,full-base-200-tx-15,MW,200509.0,,50.0,SPPS,TRE,501.3042951289656,,,base,base,transmission,399.975
GenX,SPPS_to_TREW,2040,full-base-200-tx-15,MW,237776.0,,51.0,SPPS,TREW,594.5912331781975,,,base,base,transmission,399.899
GenX,SRCA_to_SRCE,2040,full-base-200-tx-15,MW,285.0,,52.0,SRCA,SRCE,1047.313910703395,,,base,base,transmission,0.272547
GenX,SRCA_to_SRSE,2040,full-base-200-tx-15,MW,7.0,,53.0,SRCA,SRSE,750.9564568673488,,,base,base,transmission,0.00903158
GenX,SRCE_to_SRSE,2040,full-base-200-tx-15,MW,127803.0,,54.0,SRCE,SRSE,808.9930595294763,,,base,base,transmission,157.978
GenX,TREW_to_TRE,2040,full-base-200-tx-15,MW,21.0,,55.0,TREW,TRE,694.9819646586291,,,base,base,transmission,0.0307804
GenX,NWPP_to_SPPN,2040,full-base-200-tx-15,MW,1151074.0,,56.0,NWPP,SPPN,2877.9361274282305,,,base,base,transmission,399.965
GenX,SRSG_to_TRE,2040,full-base-200-tx-15,MW,676839.0,,57.0,SRSG,TRE,1692.23667175099,,,base,base,transmission,399.967
GenX,BASN_to_CANO,2045,full-base-200-tx-15,MW,501.0,,1.0,BASN,CANO,1613.3847128003597,,,base,base,transmission,0.31063
GenX,BASN_to_CASO,2045,full-base-200-tx-15,MW,71.0,,2.0,BASN,CASO,1052.8154002870249,,,base,base,transmission,0.0676243
GenX,BASN_to_NWPP,2045,full-base-200-tx-15,MW,8.0,,3.0,BASN,NWPP,2143.6820330805017,,,base,base,transmission,0.00383497
GenX,BASN_to_RMRG,2045,full-base-200-tx-15,MW,783941.0,,4.0,BASN,RMRG,1478.968739910536,,,base,base,transmission,530.059
GenX,SRSG_to_BASN,2045,full-base-200-tx-15,MW,11.0,,5.0,SRSG,BASN,1196.8856954277987,,,base,base,transmission,0.0088826
GenX,CANO_to_CASO,2045,full-base-200-tx-15,MW,1.0,,6.0,CANO,CASO,678.496525078502,,,base,base,transmission,0.0012275
GenX,CANO_to_NWPP,2045,full-base-200-tx-15,MW,1313.0,,7.0,CANO,NWPP,1302.6110658309303,,,base,base,transmission,1.00815
GenX,CASO_to_NWPP,2045,full-base-200-tx-15,MW,239.0,,8.0,CASO,NWPP,1859.1210098249196,,,base,base,transmission,0.128802
GenX,CASO_to_SRSG,2045,full-base-200-tx-15,MW,105.0,,9.0,CASO,SRSG,670.4280089248628,,,base,base,transmission,0.156244
GenX,FRCC_to_SRSE,2045,full-base-200-tx-15,MW,24.0,,10.0,FRCC,SRSE,930.705776696937,,,base,base,transmission,0.0260516
GenX,ISNE_to_NYCW,2045,full-base-200-tx-15,MW,83378.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.392
GenX,ISNE_to_NYUP,2045,full-base-200-tx-15,MW,168092.0,,12.0,ISNE,NYUP,422.4133412443229,,,base,base,transmission,397.933
GenX,MISC_to_MISE,2045,full-base-200-tx-15,MW,183967.0,,13.0,MISC,MISE,993.3851724175372,,,base,base,transmission,185.192
GenX,MISC_to_MISS,2045,full-base-200-tx-15,MW,87.0,,14.0,MISC,MISS,1432.2313664952487,,,base,base,transmission,0.0609117
GenX,MISC_to_MISW,2045,full-base-200-tx-15,MW,97.0,,15.0,MISC,MISW,1370.4981771620598,,,base,base,transmission,0.071
GenX,MISC_to_PJMC,2045,full-base-200-tx-15,MW,49.0,,16.0,MISC,PJMC,626.2046711986147,,,base,base,transmission,0.0789447
GenX,MISC_to_PJMW,2045,full-base-200-tx-15,MW,455511.0,,17.0,MISC,PJMW,636.7767278564246,,,base,base,transmission,715.338
GenX,MISC_to_SPPC,2045,full-base-200-tx-15,MW,277919.0,,18.0,MISC,SPPC,696.0754685319118,,,base,base,transmission,399.265
GenX,MISC_to_SPPN,2045,full-base-200-tx-15,MW,366274.0,,19.0,MISC,SPPN,919.2234841721058,,,base,base,transmission,398.46
GenX,MISC_to_SPPS,2045,full-base-200-tx-15,MW,463970.0,,20.0,MISC,SPPS,1164.3004320004338,,,base,base,transmission,398.497
GenX,MISC_to_SRCE,2045,full-base-200-tx-15,MW,284.0,,21.0,MISC,SRCE,807.5788459671032,,,base,base,transmission,0.351696
GenX,MISE_to_MISW,2045,full-base-200-tx-15,MW,527915.0,,22.0,MISE,MISW,1338.0895372438338,,,base,base,transmission,394.529
GenX,MISE_to_PJMW,2045,full-base-200-tx-15,MW,27.0,,23.0,MISE,PJMW,672.2944948093907,,,base,base,transmission,0.0406108
GenX,MISS_to_SPPC,2045,full-base-200-tx-15,MW,505235.0,,24.0,MISS,SPPC,1264.309793619994,,,base,base,transmission,399.613
GenX,MISS_to_SPPS,2045,full-base-200-tx-15,MW,433167.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,399.807
